	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	统招本科	5-10年	面议	2019年11月12日	用户体验高级专家	深圳	华为	https://www.liepin.com/job/1924704989.shtml	https://www.liepin.com/company/954482/	46	2018互联网300强	用户体验	6
1	2	本科及以上	5-10年	25-50k·20薪	2019年11月10日	用户体验设计师/高级交互设计师	深圳	华为	https://www.liepin.com/job/1924458329.shtml	https://www.liepin.com/company/954482/	46	2018互联网300强	用户体验	6
2	3	本科及以上	5-10年	25-50k·20薪	2019年11月10日	用户体验设计师/高级交互设计师	北京	华为	https://www.liepin.com/job/1924458327.shtml	https://www.liepin.com/company/954482/	46	2018互联网300强	用户体验	6
3	4	本科及以上	5-10年	25-38k·12薪	2019年11月06日	用户体验改善专家(J190910011)	上海-长宁区	滴滴	https://www.liepin.com/job/1923983301.shtml	https://www.liepin.com/company/8076624/	46	2018互联网300强	用户体验	6
4	5	大专及以上	3-5年	15-21k·12薪	2019年10月23日	用户体验改善专员(J190712002)		滴滴	https://www.liepin.com/job/1922378485.shtml	https://www.liepin.com/company/8076624/	46	2018互联网300强	用户体验	6
5	6	本科及以上	5-10年	32-35k·12薪	2019年10月23日	用户体验改善专家(J190616009)		滴滴	https://www.liepin.com/job/1920757797.shtml	https://www.liepin.com/company/8076624/	46	2018互联网300强	用户体验	6
6	7	本科及以上	3-5年	21-33k·12薪	2019年10月23日	资深用户研究员（体验分析方向）(J190304016)		滴滴	https://www.liepin.com/job/1920581137.shtml	https://www.liepin.com/company/8076624/	46	2018互联网300强	用户体验	6
7	8	本科及以上	3-5年	21-42k·12薪	2019年10月23日	用户体验专家(项目管理方向)(J190311004)		滴滴	https://www.liepin.com/job/1920152909.shtml	https://www.liepin.com/company/8076624/	46	2018互联网300强	用户体验	6
8	9	大专及以上	1-3年	8-11k·12薪	2019年10月23日	国际业务英语用户体验专家(J181007001)		滴滴	https://www.liepin.com/job/1915658703.shtml	https://www.liepin.com/company/8076624/	46	2018互联网300强	用户体验	6
9	10	统招本科	经验不限	6-10k·13薪	2019年10月22日	用户体验（英文or日语）	上海-华漕	携程	https://www.liepin.com/job/1924038647.shtml	https://www.liepin.com/company/182339/	46	2018互联网300强	用户体验	6
10	11	本科及以上	3-5年	面议	2019年10月15日	30359-灯塔-用户体验设计师（视觉UI）	深圳	腾讯	https://www.liepin.com/job/1923462129.shtml	https://www.liepin.com/company/7983148/	46	2018互联网300强	用户体验	6
11	12	本科及以上	3-5年	面议	2019年10月12日	用户体验总监-L00208		京东数字科技控股有限公司	https://www.liepin.com/job/1916688595.shtml	https://www.liepin.com/company/215535/	46	2018互联网300强	用户体验	6
12	13	本科及以上	3-5年	面议	2019年10月12日	用户体验师09201846	北京	京东数字科技控股有限公司	https://www.liepin.com/job/1915447304.shtml	https://www.liepin.com/company/215535/	46	2018互联网300强	用户体验	6
13	14	本科及以上	5-10年	25-50k·20薪	2019年09月24日	用户体验研究经理/专家	北京	华为	https://www.liepin.com/job/1923705639.shtml	https://www.liepin.com/company/954482/	46	2018互联网300强	用户体验	6
14	15	统招本科	3-5年	面议	2019年09月24日	广告用户体验经理	深圳	华为	https://www.liepin.com/job/1923678043.shtml	https://www.liepin.com/company/954482/	46	2018互联网300强	用户体验	6
15	16	统招本科	1-3年	面议	2019年09月22日	内容质量风控专员-用户体验		小红书	https://www.liepin.com/job/1923634827.shtml	https://www.liepin.com/company/7921271/	46	2018互联网300强	用户体验	6
16	17	本科及以上	3-5年	面议	2019年09月22日	内容质量策略运营-用户体验		小红书	https://www.liepin.com/job/1923634751.shtml	https://www.liepin.com/company/7921271/	46	2018互联网300强	用户体验	6
17	18	学历不限	3-5年	8-10k·13薪	2019年08月28日	用户体验培训师	济南	NIO蔚来	https://www.liepin.com/job/1922489777.shtml	https://www.liepin.com/company/8524725/	46	2018互联网300强	用户体验	6
18	19	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	北京	阿里巴巴	https://www.liepin.com/job/1922915061.shtml	https://www.liepin.com/company/1072424/	46	2018互联网300强	用户体验	6
19	20	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1922913655.shtml	https://www.liepin.com/company/1072424/	46	2018互联网300强	用户体验	6
