	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	经验不限	8-13k·12薪	2020年04月24日	UE交互设计师	南京-秦淮区	南京帆软软件	https://www.liepin.com/job/1924070727.shtml	https://www.liepin.com/company/8107238/	366	独角兽	用户体验	0
1	2	本科及以上	经验不限	8-15k·12薪	2020年04月24日	交互设计师	无锡	南京帆软软件	https://www.liepin.com/job/1920690143.shtml	https://www.liepin.com/company/8107238/	366	独角兽	用户体验	0
2	3	本科及以上	3-5年	6-10k·13薪	2020年04月24日	交互设计师	长沙	快乐阳光	https://www.liepin.com/job/1918712469.shtml	https://www.liepin.com/company/7862610/	366	独角兽	用户体验	0
3	4	学历不限	3-5年	12-24k·12薪	2020年04月24日	UE4特效师	成都	四方伟业软件	https://www.liepin.com/job/1927476275.shtml	https://www.liepin.com/company/8369736/	366	独角兽	用户体验	0
4	5	大专及以上	3-5年	14-20k·12薪	2020年04月24日	UI交互设计师	成都	四方伟业软件	https://www.liepin.com/job/1927577621.shtml	https://www.liepin.com/company/8369736/	366	独角兽	用户体验	0
5	6	统招本科	3-5年	面议	2020年04月24日	高级UI/UX设计师	上海-浦东新区	快乐阳光	https://www.liepin.com/job/1919111397.shtml	https://www.liepin.com/company/7862610/	366	独角兽	用户体验	0
6	7	本科及以上	3-5年	12-17k·15薪	2020年04月24日	UI/UX设计师-20109G01242	无锡-蠡湖	华云数据	https://www.liepin.com/job/1927427679.shtml	https://www.liepin.com/company/7966960/	366	独角兽	用户体验	0
7	8	统招本科	1-3年	15-25k·14薪	2020年04月23日	高级交互设计师		NewDada新达达	https://www.liepin.com/job/1927711047.shtml	https://www.liepin.com/company/8512676/	366	独角兽	用户体验	0
8	9	统招本科	3-5年	面议	2020年04月24日	UE4开发工程师（引擎和优化向 )	珠海-香洲区	虎牙直播	https://www.liepin.com/job/1925965103.shtml	https://www.liepin.com/company/9287281/	366	独角兽	用户体验	0
9	10	本科及以上	3-5年	20-30k·15薪	2020年04月22日	用户研究及体验运营(J200420008)		滴滴	https://www.liepin.com/job/1927614747.shtml	https://www.liepin.com/company/8076624/	366	独角兽	用户体验	0
