	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	25-35k·12薪	2019年12月23日	高级产品运营（用户体验运营）	北京	美团点评	https://www.liepin.com/job/1924482939.shtml	https://www.liepin.com/company/2036768/	173	上市公司	用户体验	7
1	2	统招本科	5-10年	25-35k·12薪	2019年12月18日	高级用户体验设计师		宝宝树	https://www.liepin.com/job/1918961523.shtml	https://www.liepin.com/company/7855801/	173	上市公司	用户体验	7
2	3	本科及以上	3-5年	15-25k·14薪	2019年11月27日	用户体验设计师		新东方教育科技集团有限公司	https://www.liepin.com/job/1917528385.shtml	https://www.liepin.com/company/2485876/	173	上市公司	用户体验	7
3	4	学历不限	3-5年	15-20k·13薪	2019年11月26日	用户体验培训师	厦门	NIO蔚来	https://www.liepin.com/job/1923849243.shtml	https://www.liepin.com/company/8524725/	173	上市公司	用户体验	7
4	5	统招本科	5-10年	面议	2019年11月11日	高级用户产品-用户体验	上海-中山公园	美团点评	https://www.liepin.com/job/1916356795.shtml	https://www.liepin.com/company/2036768/	173	上市公司	用户体验	7
5	6	本科及以上	经验不限	面议	2019年10月23日	用户体验经理	青岛	海尔智家	https://www.liepin.com/job/1924303127.shtml	https://www.liepin.com/company/9671743/	173	上市公司	用户体验	7
6	7	统招本科	经验不限	6-10k·13薪	2019年10月22日	用户体验（英文or日语）	上海-华漕	携程	https://www.liepin.com/job/1924038647.shtml	https://www.liepin.com/company/182339/	173	上市公司	用户体验	7
7	8	本科及以上	3-5年	面议	2019年10月15日	30359-灯塔-用户体验设计师（视觉UI）	深圳	腾讯	https://www.liepin.com/job/1923462129.shtml	https://www.liepin.com/company/7983148/	173	上市公司	用户体验	7
8	9	学历不限	3-5年	8-10k·13薪	2019年08月28日	用户体验培训师	济南	NIO蔚来	https://www.liepin.com/job/1922489777.shtml	https://www.liepin.com/company/8524725/	173	上市公司	用户体验	7
9	10	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	北京	阿里巴巴	https://www.liepin.com/job/1922915061.shtml	https://www.liepin.com/company/1072424/	173	上市公司	用户体验	7
