	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	面议	2020年04月25日	58280-15583-UE4高级研发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926492417.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
1	2	本科及以上	3-5年	面议	2020年04月25日	21882-腾讯医典-交互设计师（深圳/北京）（北京）	北京	腾讯	https://www.liepin.com/job/1926658779.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
2	3	本科及以上	3-5年	面议	2020年04月25日	21882-腾讯医典-交互设计师（深圳/北京）（深圳）	深圳	腾讯	https://www.liepin.com/job/1926658777.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
3	4	大专及以上	5-10年	面议	2020年04月25日	15614-SLG手游资深UE4特效设计师（上海）	上海	腾讯	https://www.liepin.com/job/1926051763.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
4	5	本科及以上	3-5年	面议	2020年04月25日	15575-《王者荣耀》-高级交互设计师（成都）	成都	腾讯	https://www.liepin.com/job/1927273739.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
5	6	本科及以上	3-5年	面议	2020年04月25日	60604-30633-腾讯广告高级交互设计师（上海）	上海	腾讯	https://www.liepin.com/job/1927701149.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
6	7	本科及以上	3-5年	面议	2020年04月25日	15851-开放世界创新手游UE4开发工程师(深圳)	深圳	腾讯	https://www.liepin.com/job/1927657345.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
7	8	本科及以上	5-10年	面议	2020年04月25日	60557-15614-UE4手游客户端开发（上海）	上海	腾讯	https://www.liepin.com/job/1927657299.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
8	9	本科及以上	5-10年	面议	2020年04月25日	15605-UE4游戏客户端高级开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1927141609.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
9	10	本科及以上	5-10年	面议	2020年04月25日	15605-UE4游戏客户端高级开发工程师（上海）	上海	腾讯	https://www.liepin.com/job/1925128047.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
10	11	本科及以上	3-5年	面议	2020年04月25日	31677-腾讯地图移动端高级交互设计师（北京）	北京	腾讯	https://www.liepin.com/job/1927262235.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
11	12	本科及以上	1-3年	面议	2020年04月25日	58961-WXG01-微信多平台交互设计师（广州）	广州	腾讯	https://www.liepin.com/job/1926828571.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
12	13	本科及以上	1-3年	面议	2020年04月25日	15571-UE4大世界射击手游后台开发（深圳）	深圳	腾讯	https://www.liepin.com/job/1927740435.shtml	https://www.liepin.com/company/7983148/	41	2018互联网300强	用户体验	1
