	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	20-35k·14薪	2020年04月24日	项目方案经理	乌鲁木齐-水磨沟区	雄帝科技	https://www.liepin.com/job/1927276255.shtml	https://www.liepin.com/company/7898856/	197	上市公司	信息设计	1
1	2	本科及以上	5-10年	20-35k·14薪	2020年04月24日	项目方案经理	深圳	雄帝科技	https://www.liepin.com/job/1927276253.shtml	https://www.liepin.com/company/7898856/	197	上市公司	信息设计	1
2	3	本科及以上	5-10年	20-30k·12薪	2020年04月24日	行业顾问（物流规划）	济南-市中区	赛意信息科技	https://www.liepin.com/job/1926284113.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
3	4	本科及以上	5-10年	20-30k·12薪	2020年04月24日	EDO产品经理	佛山	赛意信息科技	https://www.liepin.com/job/1924570339.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
4	5	本科及以上	5-10年	20-30k·12薪	2020年04月24日	MI产品经理	佛山-顺德区	赛意信息科技	https://www.liepin.com/job/1920926535.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
5	6	本科及以上	5-10年	20-30k·12薪	2020年04月24日	MI产品经理	佛山	赛意信息科技	https://www.liepin.com/job/1920911495.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
6	7	本科及以上	5-10年	20-30k·12薪	2020年04月24日	行业顾问（物流规划）	青岛	赛意信息科技	https://www.liepin.com/job/1919389789.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
7	8	本科及以上	5-10年	20-30k·12薪	2020年04月24日	行业顾问（物流规划）	济南	赛意信息科技	https://www.liepin.com/job/1919389787.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
8	9	本科及以上	3-5年	面议	2020年04月24日	天津区域信息化项目经理	天津-华明	海尔智家	https://www.liepin.com/job/1927746715.shtml	https://www.liepin.com/company/9671743/	197	上市公司	信息设计	1
9	10	统招本科	5-10年	面议	2020年04月24日	财务分析经理1	嘉兴	敏实集团	https://www.liepin.com/job/1927741663.shtml	https://www.liepin.com/company/666359/	197	上市公司	信息设计	1
10	11	统招本科	3-5年	面议	2020年04月24日	AI创新业务部_产品设计师	北京	Baidu	https://www.liepin.com/job/1927725871.shtml	https://www.liepin.com/company/884492/	197	上市公司	信息设计	1
11	12	本科及以上	3-5年	15-30k·12薪	2020年04月24日	官网商城运营经理	北京	网易集团	https://www.liepin.com/job/1927652191.shtml	https://www.liepin.com/company/5964833/	197	上市公司	信息设计	1
12	13	本科及以上	1-3年	14-28k·14薪	2020年04月24日	UI设计师-B端数据方向		小米	https://www.liepin.com/job/1927420471.shtml	https://www.liepin.com/company/2174886/	197	上市公司	信息设计	1
13	14	大专及以上	1-3年	5-8k·12薪	2020年04月24日	平面设计师	深圳-龙华区	赛意信息科技	https://www.liepin.com/job/1927161863.shtml	https://www.liepin.com/company/170110/	197	上市公司	信息设计	1
14	15	本科及以上	3-5年	35-60k·16薪	2020年04月24日	社区产品经理（短视频）	广州	网易集团	https://www.liepin.com/job/1926963499.shtml	https://www.liepin.com/company/5964833/	197	上市公司	信息设计	1
15	16	本科及以上	经验不限	10-18k·13薪	2020年04月24日	交互设计师-游戏开发者平台	广州	网易集团	https://www.liepin.com/job/1926589093.shtml	https://www.liepin.com/company/5964833/	197	上市公司	信息设计	1
16	17	本科及以上	经验不限	4-9k·12薪	2020年04月24日	蛋白纯化工艺技术员	宜昌	东阳光药	https://www.liepin.com/job/1926465285.shtml	https://www.liepin.com/company/9108684/	197	上市公司	信息设计	1
17	18	本科及以上	3-5年	12-24k·14薪	2020年04月24日	产品经理（C端）-运营商BU-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1926346389.shtml	https://www.liepin.com/company/4454894/	197	上市公司	信息设计	1
18	19	博士	经验不限	7-20k·12薪	2020年04月24日	生物药工艺研究员	宜昌	东阳光药	https://www.liepin.com/job/1926007391.shtml	https://www.liepin.com/company/9108684/	197	上市公司	信息设计	1
19	20	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	西安	易事特集团	https://www.liepin.com/job/1925651567.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
20	21	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	长春	易事特集团	https://www.liepin.com/job/1925651565.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
21	22	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	成都	易事特集团	https://www.liepin.com/job/1925651563.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
22	23	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	重庆	易事特集团	https://www.liepin.com/job/1925651561.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
23	24	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	武汉	易事特集团	https://www.liepin.com/job/1925651559.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
24	25	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	杭州	易事特集团	https://www.liepin.com/job/1925651557.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
25	26	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	苏州	易事特集团	https://www.liepin.com/job/1925651555.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
26	27	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	南京	易事特集团	https://www.liepin.com/job/1925651553.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
27	28	本科及以上	5-10年	15-25k·12薪	2020年04月24日	数据中心解决方案总监	上海	易事特集团	https://www.liepin.com/job/1925651551.shtml	https://www.liepin.com/company/8843264/	197	上市公司	信息设计	1
