	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	面议	2020年04月23日	高级UE设计师	北京	极智嘉科技	https://www.liepin.com/job/1927626855.shtml	https://www.liepin.com/company/8631177/	112	AI创新成长50强	体验设计	0
1	2	本科及以上	3-5年	15-18k·12薪	2020年04月23日	UX/UE设计师（工具-上海）	上海-塘桥	群核信息技术	https://www.liepin.com/job/1927706837.shtml	https://www.liepin.com/company/7810920/	112	AI创新成长50强	体验设计	0
2	3	统招本科	3-5年	14-25k·12薪	2020年04月23日	中级交互设计工程师-上海	上海-七宝	科大讯飞	https://www.liepin.com/job/1927456813.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
3	4	统招本科	3-5年	10-20k·12薪	2020年04月23日	中级交互设计工程师-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1927151297.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
4	5	本科及以上	5-10年	16-28k·14薪	2020年04月23日	高级交互设计工程师-输入法		科大讯飞	https://www.liepin.com/job/1927651617.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
5	6	统招本科	5-10年	20-40k·12薪	2020年04月23日	UE4高级研发工程师（主程）	北京	深圳前海达闼科技有限公司	https://www.liepin.com/job/1927700181.shtml	https://www.liepin.com/company/8487902/	112	AI创新成长50强	体验设计	0
6	7	学历不限	3-5年	面议	2020年04月22日	UE4	成都-高新区	深圳前海达闼科技有限公司	https://www.liepin.com/job/1927664501.shtml	https://www.liepin.com/company/8487902/	112	AI创新成长50强	体验设计	0
7	8	本科及以上	3-5年	20-30k·12薪	2020年04月22日	UX/UE设计师（上海）	上海-塘桥	群核信息技术	https://www.liepin.com/job/1926369499.shtml	https://www.liepin.com/company/7810920/	112	AI创新成长50强	体验设计	0
8	9	本科及以上	3-5年	18-28k·12薪	2020年04月22日	UX/UE设计师（杭州）	杭州-拱墅区	群核信息技术	https://www.liepin.com/job/1926366451.shtml	https://www.liepin.com/company/7810920/	112	AI创新成长50强	体验设计	0
9	10	本科及以上	3-5年	18-28k·12薪	2020年04月22日	资深交互设计师	杭州-拱墅区	群核信息技术	https://www.liepin.com/job/1926366743.shtml	https://www.liepin.com/company/7810920/	112	AI创新成长50强	体验设计	0
10	11	统招本科	5-10年	面议	2020年04月22日	UE4高级研发工程师	北京	深圳前海达闼科技有限公司	https://www.liepin.com/job/1922391341.shtml	https://www.liepin.com/company/8487902/	112	AI创新成长50强	体验设计	0
11	12	本科及以上	3-5年	15-21k·12薪	2020年04月22日	高级UX设计师（平台生态）	杭州-拱墅区	群核信息技术	https://www.liepin.com/job/1927313863.shtml	https://www.liepin.com/company/7810920/	112	AI创新成长50强	体验设计	0
12	13	统招本科	3-5年	15-20k·12薪	2020年04月21日	UED经理	青岛-黄岛区	科大讯飞	https://www.liepin.com/job/1925964369.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
13	14	本科及以上	3-5年	13-18k·12薪	2020年04月21日	UE设计师	北京	北京智齿博创科技有限公司	https://www.liepin.com/job/1927447243.shtml	https://www.liepin.com/company/8414518/	112	AI创新成长50强	体验设计	0
14	15	本科及以上	5-10年	20-25k·12薪	2020年04月21日	高级UE设计师	北京	北京智齿博创科技有限公司	https://www.liepin.com/job/1927562339.shtml	https://www.liepin.com/company/8414518/	112	AI创新成长50强	体验设计	0
15	16	统招本科	1-3年	10-15k·12薪	2020年04月21日	交互设计工程师	青岛-黄岛区	科大讯飞	https://www.liepin.com/job/1925964379.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
16	17	统招本科	3-5年	面议	2020年04月17日	UE前端开发工程师	合肥-高新区	科大讯飞	https://www.liepin.com/job/1927513553.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
17	18	统招本科	3-5年	面议	2020年04月17日	UE前端开发工程师	合肥-庐阳区	科大讯飞	https://www.liepin.com/job/1927513551.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
18	19	统招本科	3-5年	15-30k·15薪	2020年04月14日	资深产品交互设计师	北京	爱笔(北京)智能科技有限公司	https://www.liepin.com/job/1927430235.shtml	https://www.liepin.com/company/9402103/	112	AI创新成长50强	体验设计	0
19	20	本科及以上	3-5年	面议	2020年04月07日	高级用户体验设计师（交互）	杭州-西湖区	依图	https://www.liepin.com/job/1927268751.shtml	https://www.liepin.com/company/8812425/	112	AI创新成长50强	体验设计	0
20	21	本科及以上	3-5年	15-30k·12薪	2020年04月07日	交互设计师	北京-西北旺	科大讯飞	https://www.liepin.com/job/1917361257.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
21	22	本科及以上	5-10年	20-30k·12薪	2020年04月07日	用户体验经理UEC	北京	科大讯飞	https://www.liepin.com/job/1916356251.shtml	https://www.liepin.com/company/4454894/	112	AI创新成长50强	体验设计	0
22	23	统招本科	3-5年	15-30k·15薪	2020年03月10日	资深产品体验设计师	北京-立水桥	爱笔(北京)智能科技有限公司	https://www.liepin.com/job/1920273201.shtml	https://www.liepin.com/company/9402103/	112	AI创新成长50强	体验设计	0
23	24	大专及以上	3-5年	10-16k·12薪	2019年06月10日	用户体验交互设计师	苏州	极课大数据	https://www.liepin.com/job/1917777491.shtml	https://www.liepin.com/company/8130653/	112	AI创新成长50强	体验设计	0
