	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	经验不限	面议	2019年08月05日	游戏视觉设计师GUI（资历深可谈至主管级别）	杭州-长河	网易集团	https://www.liepin.com/job/199272472.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
1	2	学历不限	3-5年	面议	2019年07月24日	CCO技术部-体验设计专家/高级体验设计专家（视觉设计师）（请附作品））-杭州		阿里巴巴	https://www.liepin.com/job/1918858725.shtml	https://www.liepin.com/company/1072424/	233	中国500强	视觉设计	5
2	3	本科及以上	3-5年	30-45k·12薪	2019年05月27日	IDG智能驾驶体验设计中心_高级视觉设计师	深圳	Baidu	https://www.liepin.com/job/1920229861.shtml	https://www.liepin.com/company/884492/	233	中国500强	视觉设计	5
3	4	本科及以上	3-5年	面议	2019年04月29日	机器智能技术-视觉设计专家-DesignAI		阿里巴巴	https://www.liepin.com/job/1919539701.shtml	https://www.liepin.com/company/1072424/	233	中国500强	视觉设计	5
4	5	本科及以上	3-5年	面议	2019年04月16日	视觉设计师		苏宁易购	https://www.liepin.com/job/1914342417.shtml	https://www.liepin.com/company/2051657/	233	中国500强	视觉设计	5
5	6	本科及以上	3-5年	8-15k·12薪	2019年04月03日	高级视觉设计	宁波	奥克斯	https://www.liepin.com/job/1918922433.shtml	https://www.liepin.com/company/7858286/	233	中国500强	视觉设计	5
6	7	统招本科	3-5年	33-50k·12薪	2019年02月23日	视觉设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1916979761.shtml	https://www.liepin.com/company/1072424/	233	中国500强	视觉设计	5
7	8	大专及以上	1-3年	4-8k·12薪	2019年01月21日	超市事业部超市分部视觉营销设计师	深圳	天虹商场	https://www.liepin.com/job/199647808.shtml	https://www.liepin.com/company/8149547/	233	中国500强	视觉设计	5
8	9	本科及以上	3-5年	面议	2019年01月09日	25923-视觉交互设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1916496153.shtml	https://www.liepin.com/company/7983148/	233	中国500强	视觉设计	5
9	10	本科及以上	经验不限	面议	2018年12月05日	游戏界面设计师（游戏UI）（游戏视觉设计师）	杭州	网易集团	https://www.liepin.com/job/199118927.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
10	11	本科及以上	5-10年	30-50k·15薪	2018年11月09日	AIG用户体验部_高级视觉设计师(AI方向)	北京-上地	Baidu	https://www.liepin.com/job/1915757729.shtml	https://www.liepin.com/company/884492/	233	中国500强	视觉设计	5
11	12	大专及以上	3-5年	8-10k·12薪	2020年03月12日	平面设计师		荣程集团	https://www.liepin.com/job/1926614039.shtml	https://www.liepin.com/company/8299930/	233	中国500强	视觉设计	5
12	13	本科及以上	1-3年	6-8k·12薪	2020年03月25日	平面设计师	南京	江苏中南	https://www.liepin.com/job/1923506739.shtml	https://www.liepin.com/company/2331894/	233	中国500强	视觉设计	5
13	14	本科及以上	经验不限	面议	2020年02月28日	平面设计师	广州-珠江新城	网易集团	https://www.liepin.com/job/1913922349.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
14	15	本科及以上	经验不限	10-20k·12薪	2020年02月27日	平面设计师	上海-徐汇区	网易集团	https://www.liepin.com/job/1926133871.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
15	16	本科及以上	3-5年	7-10k·12薪	2020年02月27日	平面设计师	青岛	海尔智家	https://www.liepin.com/job/1925625937.shtml	https://www.liepin.com/company/9671743/	233	中国500强	视觉设计	5
16	17	本科及以上	3-5年	15-20k·12薪	2020年02月12日	平面设计师	上海-浦东新区	网易集团	https://www.liepin.com/job/1915771513.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
17	18	大专及以上	1-3年	5-8k·12薪	2020年01月15日	平面设计师	南京-玄武门	金浦集团	https://www.liepin.com/job/1921424429.shtml	https://www.liepin.com/company/5794834/	233	中国500强	视觉设计	5
18	19	学历不限	经验不限	面议	2019年12月12日	平面设计师		小米	https://www.liepin.com/job/1917721145.shtml	https://www.liepin.com/company/2174886/	233	中国500强	视觉设计	5
19	20	本科及以上	3-5年	8-10k·14薪	2019年10月28日	平面设计师	南京	苏宁易购	https://www.liepin.com/job/1922473853.shtml	https://www.liepin.com/company/2051657/	233	中国500强	视觉设计	5
20	21	统招本科	3-5年	面议	2019年09月04日	平面设计师	南京-玄武区	苏宁易购	https://www.liepin.com/job/1923168493.shtml	https://www.liepin.com/company/2051657/	233	中国500强	视觉设计	5
21	22	大专及以上	1-3年	15-20k·14薪	2019年09月04日	平面设计师	北京-亦庄	京东	https://www.liepin.com/job/1923160215.shtml	https://www.liepin.com/company/1663745/	233	中国500强	视觉设计	5
22	23	本科及以上	5-10年	10-12k·12薪	2019年08月22日	平面设计师	深圳-南山区	恒大集团	https://www.liepin.com/job/199682147.shtml	https://www.liepin.com/company/850378/	233	中国500强	视觉设计	5
23	24	大专及以上	1-3年	5-10k·12薪	2019年08月06日	平面设计师		世纪金源	https://www.liepin.com/job/1922264903.shtml	https://www.liepin.com/company/909980/	233	中国500强	视觉设计	5
24	25	本科及以上	经验不限	10-15k·12薪	2019年08月02日	平面设计师	南京-浦口区	世纪金源	https://www.liepin.com/job/1920548953.shtml	https://www.liepin.com/company/909980/	233	中国500强	视觉设计	5
25	26	统招本科	1-3年	20-25k·12薪	2019年06月27日	平面设计师	重庆	荣盛房地产发展股份有限公司	https://www.liepin.com/job/1921035545.shtml	https://www.liepin.com/company/548548/	233	中国500强	视觉设计	5
26	27	本科及以上	3-5年	面议	2019年04月16日	平面设计师	南京	苏宁易购	https://www.liepin.com/job/1914626726.shtml	https://www.liepin.com/company/2051657/	233	中国500强	视觉设计	5
27	28	学历不限	经验不限	面议	2019年02月28日	平面设计师	武汉-洪山区	小米	https://www.liepin.com/job/1917931965.shtml	https://www.liepin.com/company/2174886/	233	中国500强	视觉设计	5
28	29	本科及以上	3-5年	15-30k·12薪	2020年03月27日	包装平面设计师	北京	小米	https://www.liepin.com/job/1926192367.shtml	https://www.liepin.com/company/2174886/	233	中国500强	视觉设计	5
29	30	本科及以上	3-5年	15-25k·12薪	2020年02月12日	高级平面设计师	上海-浦东新区	网易集团	https://www.liepin.com/job/1922579627.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
30	31	学历不限	经验不限	15-30k·12薪	2020年02月12日	资深平面设计师	上海-浦东新区	网易集团	https://www.liepin.com/job/1916799831.shtml	https://www.liepin.com/company/5964833/	233	中国500强	视觉设计	5
31	32	大专及以上	3-5年	4-6k·12薪	2019年09月26日	平面设计	郑州-紫荆山	郑州宇通集团有限公司	https://www.liepin.com/job/1923767961.shtml	https://www.liepin.com/company/1530833/	233	中国500强	视觉设计	5
32	33	统招本科	1-3年	面议	2019年12月11日	平面设计	深圳	万科	https://www.liepin.com/job/1918893751.shtml	https://www.liepin.com/company/4817469/	233	中国500强	视觉设计	5
