	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	面议	2020年04月25日	22989-高级UI开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926317799.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
1	2	本科及以上	3-5年	面议	2020年04月25日	TME-QQ音乐UI开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1925538439.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
2	3	本科及以上	经验不限	面议	2020年04月25日	58864-28966-移动端UI设计师(深圳)	深圳	腾讯	https://www.liepin.com/job/1926795627.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
3	4	本科及以上	3-5年	面议	2020年04月25日	15570-RPG手游UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1924681743.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
4	5	大专及以上	5-10年	面议	2020年04月25日	15712-Visual Artist for Game UI(Los Angeles)	深圳	腾讯	https://www.liepin.com/job/1926008429.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
5	6	本科及以上	3-5年	面议	2020年04月25日	21882-腾讯医典-UI视觉设计师（北京）	北京	腾讯	https://www.liepin.com/job/1926658783.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
6	7	本科及以上	3-5年	面议	2020年04月25日	21882-腾讯医典-UI视觉设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926658781.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
7	8	本科及以上	1-3年	10-15k·12薪	2020年04月24日	UI/界面设计师	青岛-崂山区	海尔智家	https://www.liepin.com/job/1927748369.shtml	https://www.liepin.com/company/9671743/	127	上市公司	界面设计	1
8	9	大专及以上	1-3年	10-15k·12薪	2020年04月24日	高级游戏界面设计师	杭州-长河	网易集团	https://www.liepin.com/job/1920711117.shtml	https://www.liepin.com/company/5964833/	127	上市公司	界面设计	1
9	10	大专及以上	1-3年	15-25k·12薪	2020年04月24日	高级3D界面设计师	杭州-长河	网易集团	https://www.liepin.com/job/1915671542.shtml	https://www.liepin.com/company/5964833/	127	上市公司	界面设计	1
10	11	大专及以上	5-10年	20-40k·12薪	2020年04月24日	资深/专家游戏界面设计师	杭州-长河	网易集团	https://www.liepin.com/job/1911524861.shtml	https://www.liepin.com/company/5964833/	127	上市公司	界面设计	1
11	12	统招本科	3-5年	15-25k·14薪	2020年04月24日	UI设计师	北京	京东	https://www.liepin.com/job/1924184891.shtml	https://www.liepin.com/company/1663745/	127	上市公司	界面设计	1
12	13	本科及以上	1-3年	12-20k·12薪	2020年04月24日	UI设计师	上海	银科控股	https://www.liepin.com/job/1926041297.shtml	https://www.liepin.com/company/8582797/	127	上市公司	界面设计	1
13	14	本科及以上	3-5年	10-20k·12薪	2020年04月24日	UI设计师	北京	小米	https://www.liepin.com/job/1926743219.shtml	https://www.liepin.com/company/2174886/	127	上市公司	界面设计	1
14	15	大专及以上	3-5年	9-10k·12薪	2020年04月24日	UI设计师	广州-天河区	赛意信息科技	https://www.liepin.com/job/1920615685.shtml	https://www.liepin.com/company/170110/	127	上市公司	界面设计	1
15	16	本科及以上	3-5年	15-25k·12薪	2020年04月24日	UI设计师		小米	https://www.liepin.com/job/1926597657.shtml	https://www.liepin.com/company/2174886/	127	上市公司	界面设计	1
16	17	本科及以上	3-5年	面议	2020年04月25日	15575-《王者荣耀》-高级UI视觉设计师（成都）	成都	腾讯	https://www.liepin.com/job/1927273741.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
17	18	本科及以上	3-5年	面议	2020年04月25日	21309-教育子公司---UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926713525.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
18	19	大专及以上	1-3年	面议	2020年04月25日	21309-教育子公司--UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926713519.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
19	20	本科及以上	1-3年	面议	2020年04月25日	22989-UI开发工程师（腾讯云全资子公司）（西安）	西安	腾讯	https://www.liepin.com/job/1927010661.shtml	https://www.liepin.com/company/7983148/	127	上市公司	界面设计	1
20	21	本科及以上	3-5年	面议	2020年04月24日	ui设计工程师	石家庄	奥星制药	https://www.liepin.com/job/1926282777.shtml	https://www.liepin.com/company/3580869/	127	上市公司	界面设计	1
21	22	学历不限	3-5年	20-35k·12薪	2020年04月24日	资深UI设计师		小米	https://www.liepin.com/job/1918112145.shtml	https://www.liepin.com/company/2174886/	127	上市公司	界面设计	1
22	23	大专及以上	3-5年	9-10k·12薪	2020年04月24日	UI设计工程师	广州-天河区	赛意信息科技	https://www.liepin.com/job/1914454062.shtml	https://www.liepin.com/company/170110/	127	上市公司	界面设计	1
23	24	大专及以上	5-10年	20-40k·12薪	2020年04月24日	游戏主UI设计师	杭州-长河	网易集团	https://www.liepin.com/job/1916848361.shtml	https://www.liepin.com/company/5964833/	127	上市公司	界面设计	1
24	25	本科及以上	3-5年	面议	2020年04月24日	UI平面设计主管	上海-长宁区	安正时尚	https://www.liepin.com/job/1926027725.shtml	https://www.liepin.com/company/943791/	127	上市公司	界面设计	1
25	26	本科及以上	3-5年	面议	2020年04月24日	UI平面设计师	上海-长宁区	安正时尚	https://www.liepin.com/job/1926027699.shtml	https://www.liepin.com/company/943791/	127	上市公司	界面设计	1
