	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	25-40k·12薪	2020年03月12日	资深IOS工程师	北京	蜜莱坞网络	https://www.liepin.com/job/1926628573.shtml	https://www.liepin.com/company/8488417/	333	独角兽	界面设计	7
1	2	统招本科	3-5年	15-20k·12薪	2020年02月25日	产品设计师	杭州-西溪	个推	https://www.liepin.com/job/1921430271.shtml	https://www.liepin.com/company/8155730/	333	独角兽	界面设计	7
2	3	本科及以上	3-5年	25-35k·12薪	2020年02月13日	Android开发工程师	北京	蜜莱坞网络	https://www.liepin.com/job/1926039251.shtml	https://www.liepin.com/company/8488417/	333	独角兽	界面设计	7
3	4	本科及以上	1-3年	面议	2019年12月25日	前端高级开发工程师	北京	北京转转精神科技有限责任公司	https://www.liepin.com/job/1922957357.shtml	https://www.liepin.com/company/9447410/	333	独角兽	界面设计	7
4	5	本科及以上	3-5年	15-20k·14薪	2019年09月27日	交互设计师-广告	上海-张江	连尚(北京)网络科技有限公司	https://www.liepin.com/job/1923800771.shtml	https://www.liepin.com/company/9117565/	333	独角兽	界面设计	7
5	6	统招本科	1-3年	15-30k·12薪	2019年09月02日	电商产品经理	杭州	数梦工场	https://www.liepin.com/job/1918303381.shtml	https://www.liepin.com/company/8527277/	333	独角兽	界面设计	7
6	7	统招本科	3-5年	面议	2019年07月05日	车载交互开发与测试岗-语音及导航交互软件开发方向(J10231)		北京新能源汽车股份有限公司	https://www.liepin.com/job/1919130181.shtml	https://www.liepin.com/company/8086279/	333	独角兽	界面设计	7
7	8	大专及以上	3-5年	15-20k·12薪	2019年02月21日	andriod开发工程师	深圳	物联传感	https://www.liepin.com/job/1917666861.shtml	https://www.liepin.com/company/7881157/	333	独角兽	界面设计	7
8	9	本科及以上	3-5年	15-30k·12薪	2020年03月31日	资深前端开发工程师	杭州	涂鸦智能	https://www.liepin.com/job/1927125215.shtml	https://www.liepin.com/company/8347186/	333	独角兽	界面设计	7
9	10	统招本科	5-10年	面议	2020年03月31日	产品经理	北京-双榆树	流利说®	https://www.liepin.com/job/1927121561.shtml	https://www.liepin.com/company/8564190/	333	独角兽	界面设计	7
10	11	学历不限	3-5年	8-10k·12薪	2020年03月31日	39312H-技术经理岗	西安	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1927109287.shtml	https://www.liepin.com/company/8938944/	333	独角兽	界面设计	7
11	12	统招本科	3-5年	20-40k·14薪	2020年03月31日	产品经理（toB）		掌阅科技	https://www.liepin.com/job/1926057035.shtml	https://www.liepin.com/company/4734001/	333	独角兽	界面设计	7
12	13	本科及以上	经验不限	18-25k·12薪	2020年03月31日	安卓应用开发	深圳	掌阅科技	https://www.liepin.com/job/1924442747.shtml	https://www.liepin.com/company/4734001/	333	独角兽	界面设计	7
13	14	本科及以上	5-10年	面议	2020年03月30日	国际钱包高级产品经理(J200326009)		滴滴	https://www.liepin.com/job/1927066497.shtml	https://www.liepin.com/company/8076624/	333	独角兽	界面设计	7
14	15	统招本科	3-5年	8-12k·12薪	2020年03月30日	美编(J11838)	上海-古北	成都新潮传媒集团有限公司	https://www.liepin.com/job/1927074225.shtml	https://www.liepin.com/company/9272548/	333	独角兽	界面设计	7
15	16	统招本科	3-5年	20-50k·20薪	2020年03月30日	IDE开发工程师		华为	https://www.liepin.com/job/1926316699.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
16	17	统招本科	3-5年	20-50k·20薪	2020年03月30日	IDE开发工程师	杭州-长河	华为	https://www.liepin.com/job/1926316697.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
17	18	统招本科	3-5年	20-50k·20薪	2020年03月30日	IDE开发工程师	上海-陆家嘴	华为	https://www.liepin.com/job/1926316695.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
18	19	本科及以上	3-5年	20-40k·16薪	2020年03月30日	高级Android开发工程师-华为HMS		华为	https://www.liepin.com/job/1926021615.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
19	20	本科及以上	3-5年	20-40k·16薪	2020年03月30日	高级Android开发工程师-华为HMS	杭州-长河	华为	https://www.liepin.com/job/1926021613.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
20	21	本科及以上	3-5年	20-40k·16薪	2020年03月30日	高级Android开发工程师-华为HMS	上海-金桥	华为	https://www.liepin.com/job/1926021611.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
21	22	本科及以上	5-10年	25-33k·12薪	2020年03月30日	业务对接专家(J200121002)		滴滴	https://www.liepin.com/job/1925910523.shtml	https://www.liepin.com/company/8076624/	333	独角兽	界面设计	7
22	23	本科及以上	5-10年	18-28k·13薪	2020年03月24日	App研发高级工程师	广州	广州小鹏汽车科技有限公司	https://www.liepin.com/job/1926927389.shtml	https://www.liepin.com/company/8908817/	333	独角兽	界面设计	7
23	24	本科及以上	5-10年	面议	2020年03月24日	UX体验设计师(J190710021)		滴滴	https://www.liepin.com/job/1921452309.shtml	https://www.liepin.com/company/8076624/	333	独角兽	界面设计	7
24	25	大专及以上	3-5年	面议	2020年03月18日	视觉设计师		NewDada新达达	https://www.liepin.com/job/1916553425.shtml	https://www.liepin.com/company/8512676/	333	独角兽	界面设计	7
25	26	本科及以上	3-5年	20-40k·16薪	2020年03月12日	Android高级开发工程师	北京	阿里体育有限公司	https://www.liepin.com/job/1926607215.shtml	https://www.liepin.com/company/9817215/	333	独角兽	界面设计	7
26	27	本科及以上	5-10年	15-20k·12薪	2020年03月12日	WEB前端开发工程师(J10645)		销售易	https://www.liepin.com/job/1921900777.shtml	https://www.liepin.com/company/8264153/	333	独角兽	界面设计	7
27	28	统招本科	5-10年	面议	2020年03月11日	嵌入式软件工程师	深圳-坂田	华为	https://www.liepin.com/job/1926603955.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
28	29	统招本科	5-10年	面议	2020年03月11日	嵌入式软件工程师	西安-高新区	华为	https://www.liepin.com/job/1926603953.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
29	30	统招本科	3-5年	20-40k·16薪	2020年03月11日	iOS开发工程师/专家	北京	阿里体育有限公司	https://www.liepin.com/job/1926570059.shtml	https://www.liepin.com/company/9817215/	333	独角兽	界面设计	7
30	31	统招本科	3-5年	20-30k·16薪	2020年03月11日	高级Android开发工程师	北京-望京	阿里体育有限公司	https://www.liepin.com/job/1926569841.shtml	https://www.liepin.com/company/9817215/	333	独角兽	界面设计	7
31	32	统招本科	3-5年	面议	2020年03月11日	iOS高级开发工程师（对话小说）	上海-张江	阅文集团	https://www.liepin.com/job/1920264171.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
32	33	本科及以上	3-5年	面议	2020年03月11日	前端重构	上海	阅文集团	https://www.liepin.com/job/1919189275.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
33	34	统招本科	3-5年	面议	2020年03月11日	Android高级开发工程师（海外产品）	上海-张江	阅文集团	https://www.liepin.com/job/1917638511.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
34	35	统招本科	3-5年	面议	2020年03月11日	iOS开发主管（合作开发部）	北京	阅文集团	https://www.liepin.com/job/1916401813.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
35	36	统招本科	5-10年	面议	2020年03月11日	iOS高级开发工程师（合作开发部）	北京	阅文集团	https://www.liepin.com/job/1916391825.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
36	37	本科及以上	3-5年	面议	2020年03月11日	iOS开发工程师	北京	阅文集团	https://www.liepin.com/job/1916388731.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
