	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	10-15k·13薪	2020年04月24日	UI设计师	上海	上海擎创信息技术有限公司	https://www.liepin.com/job/1926838481.shtml	https://www.liepin.com/company/9173769/	79	AI创新成长50强	界面设计	0
1	2	本科及以上	3-5年	17-25k·12薪	2020年04月22日	资深UI设计师	杭州-拱墅区	群核信息技术	https://www.liepin.com/job/1927314387.shtml	https://www.liepin.com/company/7810920/	79	AI创新成长50强	界面设计	0
2	3	统招本科	1-3年	8-15k·12薪	2020年04月21日	视觉设计工程师-UI	青岛-黄岛区	科大讯飞	https://www.liepin.com/job/1925964393.shtml	https://www.liepin.com/company/4454894/	79	AI创新成长50强	界面设计	0
3	4	本科及以上	3-5年	15-25k·12薪	2020年04月07日	ui设计师	北京-西北旺	科大讯飞	https://www.liepin.com/job/1916189077.shtml	https://www.liepin.com/company/4454894/	79	AI创新成长50强	界面设计	0
4	5	本科及以上	3-5年	10-20k·12薪	2019年10月29日	UI设计师		海云数据	https://www.liepin.com/job/1920642157.shtml	https://www.liepin.com/company/7856749/	79	AI创新成长50强	界面设计	0
5	6	统招本科	5-10年	25-40k·12薪	2019年08月05日	UI负责人	上海-漕河泾	上海乂学教育科技有限公司	https://www.liepin.com/job/1922226563.shtml	https://www.liepin.com/company/8533447/	79	AI创新成长50强	界面设计	0
6	7	统招本科	1-3年	15-25k·14薪	2019年05月31日	ui设计师	深圳-南山区	苏州思必驰	https://www.liepin.com/job/1915825850.shtml	https://www.liepin.com/company/4270001/	79	AI创新成长50强	界面设计	0
7	8	本科及以上	3-5年	面议	2020年03月04日	UI设计师	深圳-南山区	深圳视见医疗科技有限公司	https://www.liepin.com/job/1926321629.shtml	https://www.liepin.com/company/9386423/	79	AI创新成长50强	界面设计	0
8	9	本科及以上	经验不限	10-20k·12薪	2019年07月18日	UI设计师	北京-中关村	旷视科技	https://www.liepin.com/job/1921661643.shtml	https://www.liepin.com/company/7858396/	79	AI创新成长50强	界面设计	0
9	10	本科及以上	3-5年	15-20k·12薪	2019年01月23日	ui设计师	北京-燕莎	特斯联	https://www.liepin.com/job/1911077517.shtml	https://www.liepin.com/company/8757657/	79	AI创新成长50强	界面设计	0
10	11	统招本科	5-10年	面议	2019年10月22日	资深UI设计师	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1922989193.shtml	https://www.liepin.com/company/8349238/	79	AI创新成长50强	界面设计	0
11	12	统招本科	3-5年	8-13k·14薪	2019年02月01日	UI/UE设计师	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917117061.shtml	https://www.liepin.com/company/4454894/	79	AI创新成长50强	界面设计	0
12	13	统招本科	3-5年	面议	2018年12月19日	高级UI视觉设计师	深圳-蛇口	SenseTime（商汤集团）	https://www.liepin.com/job/1916322555.shtml	https://www.liepin.com/company/8349238/	79	AI创新成长50强	界面设计	0
13	14	大专及以上	经验不限	6-8k·12薪	2019年08月29日	美工（UI设计师）	石家庄	海云数据	https://www.liepin.com/job/1916126995.shtml	https://www.liepin.com/company/7856749/	79	AI创新成长50强	界面设计	0
14	15	本科及以上	3-5年	25-45k·12薪	2019年07月19日	UI自动化测试工程师		依图	https://www.liepin.com/job/1921679973.shtml	https://www.liepin.com/company/8812425/	79	AI创新成长50强	界面设计	0
15	16	本科及以上	3-5年	25-45k·15薪	2019年07月19日	UI自动化测试工程师	上海	依图	https://www.liepin.com/job/1921679941.shtml	https://www.liepin.com/company/8812425/	79	AI创新成长50强	界面设计	0
16	17	统招本科	5-10年	15-25k·12薪	2019年12月02日	高级UX/UI设计师	深圳	深圳前海达闼科技有限公司	https://www.liepin.com/job/1924886083.shtml	https://www.liepin.com/company/8487902/	79	AI创新成长50强	界面设计	0
17	18	学历不限	3-5年	15-30k·15薪	2020年03月27日	产品视觉设计师 UI Designer	北京-立水桥	爱笔(北京)智能科技有限公司	https://www.liepin.com/job/1923940717.shtml	https://www.liepin.com/company/9402103/	79	AI创新成长50强	界面设计	0
18	19	大专及以上	3-5年	10-15k·12薪	2019年04月19日	视觉/UI设计师（GUI）	苏州	极课大数据	https://www.liepin.com/job/1916606149.shtml	https://www.liepin.com/company/8130653/	79	AI创新成长50强	界面设计	0
19	20	本科及以上	3-5年	16-32k·15薪	2020年02月10日	高级视觉设计师(产品UI方向)	深圳-科技园	SenseTime（商汤集团）	https://www.liepin.com/job/1925703923.shtml	https://www.liepin.com/company/8349238/	79	AI创新成长50强	界面设计	0
20	21	统招本科	3-5年	10-20k·12薪	2019年11月01日	UI设计师-消费者事业群-合肥	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917323039.shtml	https://www.liepin.com/company/4454894/	79	AI创新成长50强	界面设计	0
21	22	统招本科	1-3年	10-20k·12薪	2019年02月15日	UI设计师-消费者事业群-合肥	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917286433.shtml	https://www.liepin.com/company/4454894/	79	AI创新成长50强	界面设计	0
22	23	本科及以上	3-5年	10-18k·12薪	2019年03月21日	游戏化教育产品资深UI/原画美术设计师	上海	上海乂学教育科技有限公司	https://www.liepin.com/job/1918567037.shtml	https://www.liepin.com/company/8533447/	79	AI创新成长50强	界面设计	0
