	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	5-10年	面议	2020年04月24日	阿里云智能事业群-高级技术运营专家-北京	杭州	阿里巴巴	https://www.liepin.com/job/1927730453.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
1	2	统招本科	5-10年	面议	2020年04月24日	阿里云智能事业群-音视频通信实时媒体处理专家 -杭州/北京	杭州-余杭区	阿里巴巴	https://www.liepin.com/job/1927723205.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
2	3	学历不限	5-10年	面议	2020年04月24日	天猫消费电子-勤鸽大家政市场高级专家-服务生态发展部	杭州	阿里巴巴	https://www.liepin.com/job/1927711599.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
3	4	学历不限	5-10年	面议	2020年04月24日	天猫消费电子-资深平台体验架构师-服务生态发展部	杭州	阿里巴巴	https://www.liepin.com/job/1927711007.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
4	5	学历不限	5-10年	面议	2020年04月24日	数字供应链事业部-资深技术专家-库存	杭州	阿里巴巴	https://www.liepin.com/job/1927663535.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
5	6	统招本科	10年以上	30-40k·18薪	2020年04月24日	建筑设计经理	东莞	华为	https://www.liepin.com/job/1927663121.shtml	https://www.liepin.com/company/954482/	64	2018互联网300强	服务设计	4
6	7	统招本科	10年以上	30-40k·18薪	2020年04月24日	建筑设计经理	深圳	华为	https://www.liepin.com/job/1927663119.shtml	https://www.liepin.com/company/954482/	64	2018互联网300强	服务设计	4
7	8	学历不限	5-10年	面议	2020年04月24日	钉钉(DingTalk)-（高级）JAVA服务端技术专家-研发中心【HOT】	杭州	阿里巴巴	https://www.liepin.com/job/1927412101.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
8	9	学历不限	5-10年	面议	2020年04月24日	钉钉(DingTalk)-高可用系统架构师(C++/JAVA/GO)	杭州	阿里巴巴	https://www.liepin.com/job/1927411803.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
9	10	学历不限	5-10年	面议	2020年04月24日	钉钉(DingTalk)-（高级）体验设计专家-国际化方向	杭州	阿里巴巴	https://www.liepin.com/job/1927411393.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
10	11	学历不限	3-5年	面议	2020年04月24日	钉钉(DingTalk)-Java服务端技术专家-研发中心	杭州	阿里巴巴	https://www.liepin.com/job/1927411127.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
11	12	学历不限	5-10年	面议	2020年04月24日	阿里云智能-政府解决方案架构师-北京	杭州	阿里巴巴	https://www.liepin.com/job/1927406771.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
12	13	学历不限	3-5年	面议	2020年04月24日	阿里文娱互动娱乐事业部-技术专家（中间件）-广州WY	广州	阿里巴巴	https://www.liepin.com/job/1927283751.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
13	14	学历不限	5-10年	25-35k·12薪	2020年04月24日	IT行政总监	上海	沪江	https://www.liepin.com/job/1927063783.shtml	https://www.liepin.com/company/1606138/	64	2018互联网300强	服务设计	4
14	15	本科及以上	5-10年	面议	2020年04月24日	大数据分析师-政法事业群-合肥		科大讯飞	https://www.liepin.com/job/1926744047.shtml	https://www.liepin.com/company/4454894/	64	2018互联网300强	服务设计	4
15	16	学历不限	5-10年	面议	2020年04月24日	阿里健康-高级Java技术专家	杭州	阿里巴巴	https://www.liepin.com/job/1925954201.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
16	17	统招本科	3-5年	15-20k·12薪	2020年04月24日	大数据开发工程师-开发方向-智慧城市BG-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1924723287.shtml	https://www.liepin.com/company/4454894/	64	2018互联网300强	服务设计	4
17	18	学历不限	3-5年	面议	2020年04月23日	智能场景事业部-HomeAI交互设计专家/高级专家	杭州	阿里巴巴	https://www.liepin.com/job/1927273785.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
18	19	学历不限	5-10年	面议	2020年04月23日	阿里汽车-社区产品运营专家	杭州	阿里巴巴	https://www.liepin.com/job/1927706117.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
19	20	学历不限	3-5年	面议	2020年04月23日	设计事业部-体验设计专家-ICBU设计部	深圳	阿里巴巴	https://www.liepin.com/job/1927303755.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
20	21	统招本科	3-5年	面议	2020年04月23日	高级java工程师-信息安全(J15207)	北京-酒仙桥	58同城	https://www.liepin.com/job/1927129005.shtml	https://www.liepin.com/company/591850/	64	2018互联网300强	服务设计	4
21	22	本科及以上	3-5年	10-18k·13薪	2020年04月23日	品牌设计师 (MJ002716)	广州-番禺区	欢聚集团	https://www.liepin.com/job/1926427237.shtml	https://www.liepin.com/company/930104/	64	2018互联网300强	服务设计	4
22	23	本科及以上	3-5年	10-18k·13薪	2020年04月23日	平面设计师 (MJ002611)	广州-番禺区	欢聚集团	https://www.liepin.com/job/1925916949.shtml	https://www.liepin.com/company/930104/	64	2018互联网300强	服务设计	4
23	24	统招本科	3-5年	面议	2020年04月23日	高级java开发工程师-安全业务(J14838)	北京-酒仙桥	58同城	https://www.liepin.com/job/1925747221.shtml	https://www.liepin.com/company/591850/	64	2018互联网300强	服务设计	4
24	25	本科及以上	3-5年	15-30k·12薪	2020年04月23日	Java开发工程师-小米电视		小米	https://www.liepin.com/job/1919257739.shtml	https://www.liepin.com/company/2174886/	64	2018互联网300强	服务设计	4
25	26	学历不限	3-5年	15-30k·13薪	2020年04月23日	高级后端开发工程师 (MJ000779)	广州-大石	欢聚集团	https://www.liepin.com/job/1913596776.shtml	https://www.liepin.com/company/930104/	64	2018互联网300强	服务设计	4
26	27	学历不限	5-10年	面议	2020年04月23日	天猫消费电子-勤鸽高级运营专家-服务生态发展部	杭州	阿里巴巴	https://www.liepin.com/job/1927711009.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
27	28	本科及以上	3-5年	30-60k·16薪	2020年04月23日	游戏服务器后台开发	西安-雁塔区	腾讯	https://www.liepin.com/job/1927713645.shtml	https://www.liepin.com/company/7983148/	64	2018互联网300强	服务设计	4
28	29	本科及以上	一年以下	40-70k·16薪	2020年04月23日	Golang	深圳-南山区	腾讯	https://www.liepin.com/job/1927713635.shtml	https://www.liepin.com/company/7983148/	64	2018互联网300强	服务设计	4
29	30	学历不限	5-10年	面议	2020年04月23日	阿里云智能事业群-运营管理专家-北京， 杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927345665.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
30	31	学历不限	5-10年	面议	2020年04月23日	达摩院-自动驾驶产品专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927713877.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
31	32	学历不限	5-10年	面议	2020年04月23日	ICBU技术部-C++技术专家	杭州	阿里巴巴	https://www.liepin.com/job/1927704495.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
32	33	学历不限	3-5年	面议	2020年04月23日	阿里集团-新业务孵化-服务体验运营专家	杭州	阿里巴巴	https://www.liepin.com/job/1927704295.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
33	34	学历不限	5-10年	面议	2020年04月23日	数字供应链事业部-高级产品专家-商品业务	杭州	阿里巴巴	https://www.liepin.com/job/1927699023.shtml	https://www.liepin.com/company/1072424/	64	2018互联网300强	服务设计	4
