	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	20-30k·14薪	2019年10月25日	高级安卓工程师(Android)	北京	掌阅科技	https://www.liepin.com/job/1923366721.shtml	https://www.liepin.com/company/4734001/	345	独角兽	UI设计	9
1	2	本科及以上	1-3年	10-25k·12薪	2019年09月26日	原画设计师	珠海-香洲区	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1912268519.shtml	https://www.liepin.com/company/8454950/	345	独角兽	UI设计	9
2	3	本科及以上	5-10年	10-15k·12薪	2019年08月29日	产品经理	石家庄	海云数据	https://www.liepin.com/job/1916622539.shtml	https://www.liepin.com/company/7856749/	345	独角兽	UI设计	9
3	4	本科及以上	3-5年	15-20k·12薪	2019年08月11日	前端技术顾问(J10618)		销售易	https://www.liepin.com/job/1922413641.shtml	https://www.liepin.com/company/8264153/	345	独角兽	UI设计	9
4	5	统招本科	5-10年	20-40k·12薪	2019年08月05日	用户体验设计师(J10306)	深圳	房多多	https://www.liepin.com/job/1922205123.shtml	https://www.liepin.com/company/7871137/	345	独角兽	UI设计	9
5	6	本科及以上	5-10年	20-30k·12薪	2019年08月04日	资深技术顾问(R10075)(J10519)		销售易	https://www.liepin.com/job/1922187471.shtml	https://www.liepin.com/company/8264153/	345	独角兽	UI设计	9
6	7	本科及以上	3-5年	13-18k·12薪	2019年07月31日	前端		九次方	https://www.liepin.com/job/1919703831.shtml	https://www.liepin.com/company/5748676/	345	独角兽	UI设计	9
7	8	本科及以上	3-5年	10-20k·12薪	2019年07月27日	WEB前端开发工程师(J10618)		销售易	https://www.liepin.com/job/1921941359.shtml	https://www.liepin.com/company/8264153/	345	独角兽	UI设计	9
8	9	本科及以上	3-5年	15-25k·15薪	2019年07月26日	高级安卓开发工程师(Andriod)		掌阅科技	https://www.liepin.com/job/1916173061.shtml	https://www.liepin.com/company/4734001/	345	独角兽	UI设计	9
9	10	本科及以上	3-5年	20-40k·14薪	2019年07月26日	高级安卓开发工程师(Andriod)	北京	掌阅科技	https://www.liepin.com/job/1915161881.shtml	https://www.liepin.com/company/4734001/	345	独角兽	UI设计	9
10	11	大专及以上	1-3年	6-10k·12薪	2019年07月18日	信息流设计师		北京易汇众盟网络技术有限公司	https://www.liepin.com/job/1921642325.shtml	https://www.liepin.com/company/7895515/	345	独角兽	UI设计	9
11	12	本科及以上	1-3年	25-45k·12薪	2019年07月16日	Android高级（资深）工程师	北京	滴滴	https://www.liepin.com/job/1914950494.shtml	https://www.liepin.com/company/8076624/	345	独角兽	UI设计	9
12	13	统招本科	3-5年	15-30k·14薪	2019年07月08日	用户体验设计师(J10195)	上海-张江	房多多	https://www.liepin.com/job/1921338717.shtml	https://www.liepin.com/company/7871137/	345	独角兽	UI设计	9
13	14	大专及以上	5-10年	8-15k·12薪	2019年07月03日	产品经理	石家庄-谈固	海云数据	https://www.liepin.com/job/1921006007.shtml	https://www.liepin.com/company/7856749/	345	独角兽	UI设计	9
14	15	本科及以上	3-5年	33-63k·12薪	2019年07月02日	AI安全专家(J190626015)		滴滴	https://www.liepin.com/job/1921014881.shtml	https://www.liepin.com/company/8076624/	345	独角兽	UI设计	9
15	16	本科及以上	1-3年	面议	2019年06月19日	前端开发工程师		旷视科技	https://www.liepin.com/job/1920844567.shtml	https://www.liepin.com/company/7858396/	345	独角兽	UI设计	9
16	17	本科及以上	5-10年	15-30k·12薪	2019年06月19日	技术支持顾问(R10075)(J10519)		销售易	https://www.liepin.com/job/1920811749.shtml	https://www.liepin.com/company/8264153/	345	独角兽	UI设计	9
17	18	本科及以上	5-10年	20-30k·12薪	2019年06月15日	技术支持顾问(R10075)(J10519)	北京	销售易	https://www.liepin.com/job/1920723787.shtml	https://www.liepin.com/company/8264153/	345	独角兽	UI设计	9
18	19	统招本科	1-3年	15-25k·14薪	2019年06月15日	用户体验设计师(J10118)	深圳-科技园	房多多	https://www.liepin.com/job/1919676679.shtml	https://www.liepin.com/company/7871137/	345	独角兽	UI设计	9
19	20	统招本科	3-5年	18-35k·14薪	2019年06月15日	高级用户体验设计师(J10114)	深圳-科技园	房多多	https://www.liepin.com/job/1919675845.shtml	https://www.liepin.com/company/7871137/	345	独角兽	UI设计	9
20	21	统招本科	3-5年	20-35k·12薪	2019年06月15日	用户体验设计师(J10102)	上海	房多多	https://www.liepin.com/job/1919653601.shtml	https://www.liepin.com/company/7871137/	345	独角兽	UI设计	9
