	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	20-30k·14薪	2020年03月20日	ui/ux设计师	北京	小米	https://www.liepin.com/job/1926836649.shtml	https://www.liepin.com/company/2174886/	139	上市公司	UI设计	3
1	2	本科及以上	经验不限	面议	2020年03月20日	用户体验资深设计师（UX/UI）- 技术部	上海-五角场	中联重科	https://www.liepin.com/job/1925898135.shtml	https://www.liepin.com/company/4450360/	139	上市公司	UI设计	3
2	3	本科及以上	经验不限	面议	2020年03月20日	用户体验资深设计师（UX/UI）- 技术部	长沙-银盆岭	中联重科	https://www.liepin.com/job/1925898133.shtml	https://www.liepin.com/company/4450360/	139	上市公司	UI设计	3
3	4	本科及以上	1-3年	面议	2020年03月16日	高级UI设计师（国际方向）(J20103)	上海-华漕	携程	https://www.liepin.com/job/1926702033.shtml	https://www.liepin.com/company/182339/	139	上市公司	UI设计	3
4	5	本科及以上	1-3年	面议	2020年03月15日	UI设计师	佛山	碧桂园智慧物业服务集团股份有限公司	https://www.liepin.com/job/1926692385.shtml	https://www.liepin.com/company/8694860/	139	上市公司	UI设计	3
5	6	本科及以上	1-3年	面议	2020年03月15日	UI设计师	广州	碧桂园智慧物业服务集团股份有限公司	https://www.liepin.com/job/1926692383.shtml	https://www.liepin.com/company/8694860/	139	上市公司	UI设计	3
6	7	统招本科	5-10年	面议	2020年03月12日	UI设计主管/经理（K12教育）		新东方教育科技集团有限公司	https://www.liepin.com/job/1920970781.shtml	https://www.liepin.com/company/2485876/	139	上市公司	UI设计	3
7	8	统招本科	3-5年	面议	2020年03月12日	UI设计师（K12教育）		新东方教育科技集团有限公司	https://www.liepin.com/job/1920179035.shtml	https://www.liepin.com/company/2485876/	139	上市公司	UI设计	3
8	9	本科及以上	3-5年	面议	2020年03月11日	UI设计师/界面设计师	上海	阅文集团	https://www.liepin.com/job/1918597495.shtml	https://www.liepin.com/company/8166451/	139	上市公司	UI设计	3
9	10	统招本科	3-5年	面议	2020年03月11日	高级/资深 UI设计师（合作开发部）	北京	阅文集团	https://www.liepin.com/job/1916397787.shtml	https://www.liepin.com/company/8166451/	139	上市公司	UI设计	3
10	11	统招本科	3-5年	面议	2020年03月11日	高级/资深 UI设计师	北京	阅文集团	https://www.liepin.com/job/1916390299.shtml	https://www.liepin.com/company/8166451/	139	上市公司	UI设计	3
11	12	本科及以上	3-5年	15-30k·13薪	2020年02月28日	UI/界面设计师	杭州	阿里巴巴	https://www.liepin.com/job/1926327509.shtml	https://www.liepin.com/company/1072424/	139	上市公司	UI设计	3
12	13	本科及以上	3-5年	面议	2020年02月28日	UI设计	青岛	海尔智家	https://www.liepin.com/job/1926320837.shtml	https://www.liepin.com/company/9671743/	139	上市公司	UI设计	3
13	14	本科及以上	3-5年	面议	2020年02月21日	UI设计师（大数据事业部）	珠海	远光软件珠海	https://www.liepin.com/job/1926155503.shtml	https://www.liepin.com/company/2229548/	139	上市公司	UI设计	3
