	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	面议	2020年04月25日	15571-使命召唤手游3D角色美术（深圳）	深圳	腾讯	https://www.liepin.com/job/1926713527.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
1	2	大专及以上	3-5年	面议	2020年04月25日	24012-游戏特效设计师(深圳)	深圳	腾讯	https://www.liepin.com/job/1926578297.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
2	3	本科及以上	1-3年	面议	2020年04月25日	35595-浏览器信息流产品	深圳	腾讯	https://www.liepin.com/job/1926492451.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
3	4	本科及以上	5-10年	面议	2020年04月25日	58280-15583-UE4高级研发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926492417.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
4	5	本科及以上	1-3年	面议	2020年04月25日	27092-商业创新web前端开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926430795.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
5	6	本科及以上	1-3年	面议	2020年04月25日	58151-29912-微视商业化前端开发工程师	深圳	腾讯	https://www.liepin.com/job/1926430741.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
6	7	本科及以上	1-3年	面议	2020年04月25日	57691-29912-微视商业化前端开发工程师	深圳	腾讯	https://www.liepin.com/job/1926166491.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
7	8	本科及以上	3-5年	面议	2020年04月25日	21229-PC游戏客户端开发工程师(上海)	上海	腾讯	https://www.liepin.com/job/1926146015.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
8	9	本科及以上	3-5年	面议	2020年04月25日	30933-AOV 资深特效设计师(深圳)	深圳	腾讯	https://www.liepin.com/job/1926145981.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
9	10	本科及以上	1-3年	面议	2020年04月25日	15570-游戏客户端开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926124043.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
10	11	大专及以上	5-10年	面议	2020年04月25日	15569-魂斗罗高级3D特效设计师(深圳)	深圳	腾讯	https://www.liepin.com/job/1926101639.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
11	12	本科及以上	3-5年	面议	2020年04月25日	29912-微视平台高级产品经理	深圳	腾讯	https://www.liepin.com/job/1926101527.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
12	13	本科及以上	3-5年	面议	2020年04月25日	TEG15-前端开发工程师	深圳	腾讯	https://www.liepin.com/job/1926065571.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
13	14	大专及以上	5-10年	面议	2020年04月25日	15614-SLG手游资深UE4特效设计师（上海）	上海	腾讯	https://www.liepin.com/job/1926051763.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
14	15	本科及以上	3-5年	面议	2020年04月25日	57288-15614-客户端高级工程师（上海）	上海	腾讯	https://www.liepin.com/job/1926051727.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
15	16	本科及以上	3-5年	面议	2020年04月25日	32032-游戏客户端开发工程师(上海)	上海	腾讯	https://www.liepin.com/job/1926045577.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
16	17	本科及以上	5-10年	面议	2020年04月25日	22989-SSL证书产品经理	深圳	腾讯	https://www.liepin.com/job/1926045553.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
17	18	本科及以上	5-10年	面议	2020年04月25日	22989-备案与合规产品经理	深圳	腾讯	https://www.liepin.com/job/1926045551.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
18	19	本科及以上	1-3年	面议	2020年04月25日	29912-微视增长web前端开发工程师	深圳	腾讯	https://www.liepin.com/job/1926008435.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
19	20	本科及以上	3-5年	面议	2020年04月25日	15851-资深游戏引擎开发工程师Senior Engine Programmer（深圳/广州/洛杉矶）	深圳	腾讯	https://www.liepin.com/job/1925864383.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
20	21	本科及以上	5-10年	面议	2020年04月25日	56840-31677-腾讯车联高级视觉设计师（北京）	北京	腾讯	https://www.liepin.com/job/1925829323.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
21	22	本科及以上	5-10年	面议	2020年04月25日	56338-24012-游戏开黑产品经理（深圳）	深圳	腾讯	https://www.liepin.com/job/1925583781.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
22	23	本科及以上	3-5年	面议	2020年04月25日	56313-30622-腾讯广告Q系流量商业化产品经理（深圳）	深圳	腾讯	https://www.liepin.com/job/1925583773.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
23	24	本科及以上	3-5年	面议	2020年04月25日	53964-PCG10-QQ浏览器Web前端开发工程师（全栈）	深圳	腾讯	https://www.liepin.com/job/1925583171.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
24	25	本科及以上	5-10年	面议	2020年04月25日	15575-天美L1预研手游-3D特效设计师（成都）	成都	腾讯	https://www.liepin.com/job/1925519359.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
25	26	本科及以上	1-3年	面议	2020年04月25日	WXG03-小程序终端系统框架开发工程师	广州	腾讯	https://www.liepin.com/job/1925432749.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
26	27	本科及以上	3-5年	面议	2020年04月25日	18302-国际IP新手游-UE4高级3D特效师 （深圳）	深圳	腾讯	https://www.liepin.com/job/1924990213.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
27	28	本科及以上	3-5年	面议	2020年04月25日	15851-Tools Engineer(Shenzhen/Los Angeles)	深圳	腾讯	https://www.liepin.com/job/1924681793.shtml	https://www.liepin.com/company/7983148/	224	中国500强	UI设计	6
28	29	统招本科	3-5年	15-20k·12薪	2020年04月24日	技术美术	杭州-长河	网易集团	https://www.liepin.com/job/1926596905.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
29	30	本科及以上	3-5年	13-20k·16薪	2020年04月24日	高级视觉设计师	杭州	网易集团	https://www.liepin.com/job/1927611649.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
30	31	本科及以上	1-3年	15-30k·12薪	2020年04月24日	高级/资深技术美术	杭州-长河	网易集团	https://www.liepin.com/job/1924596621.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
31	32	本科及以上	3-5年	15-30k·12薪	2020年04月24日	资深/专家游戏界面动效师	杭州-滨江区	网易集团	https://www.liepin.com/job/1915493445.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
32	33	本科及以上	1-3年	15-20k·12薪	2020年04月24日	游戏界面动效师	杭州-长河	网易集团	https://www.liepin.com/job/1915493406.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
33	34	统招本科	经验不限	2-3k·12薪	2020年04月24日	游戏视觉设计实习生-杭州	杭州-长河	网易集团	https://www.liepin.com/job/1926986913.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
34	35	本科及以上	3-5年	15-30k·16薪	2020年04月24日	高级/资深视觉设计师	杭州	网易集团	https://www.liepin.com/job/1927659429.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
35	36	统招本科	1-3年	面议	2020年04月24日	游戏客户端开发	广州-珠江新城	网易集团	https://www.liepin.com/job/1927626971.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
36	37	学历不限	3-5年	面议	2020年04月24日	天猫海外技术部-iOS高级开发工程师-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927514865.shtml	https://www.liepin.com/company/1072424/	224	中国500强	UI设计	6
37	38	学历不限	经验不限	20-40k·15薪	2020年04月24日	高级产品经理（用户体验）	广州	网易集团	https://www.liepin.com/job/1927491871.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
38	39	本科及以上	经验不限	10-18k·13薪	2020年04月24日	交互设计师-游戏开发者平台	广州	网易集团	https://www.liepin.com/job/1926589093.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
39	40	本科及以上	3-5年	15-25k·12薪	2020年04月24日	资深商品设计师	杭州	网易集团	https://www.liepin.com/job/1926526477.shtml	https://www.liepin.com/company/5964833/	224	中国500强	UI设计	6
