	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	统招本科	3-5年	10-20k·12薪	2019年11月01日	交互设计师-消费者事业群-合肥	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917712933.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
1	2	统招本科	3-5年	10-20k·12薪	2019年05月16日	交互设计工程师-消费者事业群-北京	北京	科大讯飞	https://www.liepin.com/job/1919343355.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
2	3	本科及以上	1-3年	7-14k·12薪	2019年08月30日	AI平台型产品交互设计师(J10430)	上海-徐汇区	云知声	https://www.liepin.com/job/1923017805.shtml	https://www.liepin.com/company/7911407/	113	AI创新成长50强	体验设计	1
3	4	统招本科	3-5年	7-14k·12薪	2019年04月21日	交互设计工程师（广告）-消费者事业群-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1919342737.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
4	5	本科及以上	3-5年	20-40k·15薪	2020年04月25日	前端开发工程师	上海	依图	https://www.liepin.com/job/1927445297.shtml	https://www.liepin.com/company/8812425/	113	AI创新成长50强	体验设计	1
5	6	本科及以上	3-5年	10-15k·13薪	2020年04月24日	UI设计师	上海	上海擎创信息技术有限公司	https://www.liepin.com/job/1926838481.shtml	https://www.liepin.com/company/9173769/	113	AI创新成长50强	体验设计	1
6	7	本科及以上	1-3年	10-20k·14薪	2020年04月24日	产品经理-运营商BU-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1924994203.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
7	8	本科及以上	3-5年	12-24k·14薪	2020年04月24日	产品经理（C端）-运营商BU-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1926346389.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
8	9	本科及以上	3-5年	13-20k·14薪	2020年04月24日	前端开发工程师	成都	达而观信息科技(上海)有限公司	https://www.liepin.com/job/1925939155.shtml	https://www.liepin.com/company/9115247/	113	AI创新成长50强	体验设计	1
9	10	本科及以上	3-5年	16-22k·14薪	2020年04月24日	产品经理		科大讯飞	https://www.liepin.com/job/1925908857.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
10	11	统招本科	5-10年	25-50k·14薪	2020年04月24日	AIoT云产品经理	杭州-余杭区	旷视科技	https://www.liepin.com/job/1927747907.shtml	https://www.liepin.com/company/7858396/	113	AI创新成长50强	体验设计	1
11	12	本科及以上	5-10年	面议	2020年04月24日	产品经理（公检法）-北京-政法BG	北京	科大讯飞	https://www.liepin.com/job/1915009359.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
12	13	本科及以上	3-5年	面议	2020年04月24日	产品经理-合肥		科大讯飞	https://www.liepin.com/job/1913970499.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
13	14	本科及以上	5-10年	15-25k·14薪	2020年04月24日	NLP研发专家	广州-五山	科大讯飞	https://www.liepin.com/job/1925908875.shtml	https://www.liepin.com/company/4454894/	113	AI创新成长50强	体验设计	1
