	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	统招本科	3-5年	面议	2019年07月05日	车载交互开发与测试岗-语音及导航交互软件开发方向(J10231)		北京新能源汽车股份有限公司	https://www.liepin.com/job/1919130181.shtml	https://www.liepin.com/company/8086279/	355	独角兽	视觉设计	9
1	2	本科及以上	3-5年	面议	2019年07月05日	界面设计岗(J10228)		北京新能源汽车股份有限公司	https://www.liepin.com/job/1918841251.shtml	https://www.liepin.com/company/8086279/	355	独角兽	视觉设计	9
2	3	统招本科	5-10年	面议	2019年06月29日	自服务产品经理	深圳	华为	https://www.liepin.com/job/1921083017.shtml	https://www.liepin.com/company/954482/	355	独角兽	视觉设计	9
3	4	本科及以上	5-10年	20-30k·12薪	2019年06月10日	高级移动开发工程师(J10568)	上海-静安区	销售易	https://www.liepin.com/job/1920556423.shtml	https://www.liepin.com/company/8264153/	355	独角兽	视觉设计	9
4	5	本科及以上	经验不限	25-30k·12薪	2019年06月07日	高级移动开发工程师(J10568)	北京	销售易	https://www.liepin.com/job/1920536333.shtml	https://www.liepin.com/company/8264153/	355	独角兽	视觉设计	9
5	6	学历不限	5-10年	面议	2019年06月06日	39217C-产品经理	上海	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1920520195.shtml	https://www.liepin.com/company/8938944/	355	独角兽	视觉设计	9
6	7	本科及以上	经验不限	4-6k·12薪	2019年06月05日	美编	沈阳	新潮传媒	https://www.liepin.com/job/1920469145.shtml	https://www.liepin.com/company/8668446/	355	独角兽	视觉设计	9
7	8	统招本科	1-3年	15-25k·14薪	2019年05月31日	ui设计师	深圳-南山区	苏州思必驰	https://www.liepin.com/job/1915825850.shtml	https://www.liepin.com/company/4270001/	355	独角兽	视觉设计	9
8	9	本科及以上	1-3年	6-12k·15薪	2019年05月29日	游戏市场专员	上海	哔哩哔哩弹幕网	https://www.liepin.com/job/1919652783.shtml	https://www.liepin.com/company/8169452/	355	独角兽	视觉设计	9
9	10	本科及以上	3-5年	12-18k·12薪	2019年05月29日	3D场景/地编	上海	哔哩哔哩弹幕网	https://www.liepin.com/job/1919547477.shtml	https://www.liepin.com/company/8169452/	355	独角兽	视觉设计	9
10	11	统招本科	1-3年	15-25k·12薪	2019年05月21日	C端产品经理	北京-双榆树	北京金堤科技有限公司	https://www.liepin.com/job/1920076841.shtml	https://www.liepin.com/company/8493409/	355	独角兽	视觉设计	9
11	12	本科及以上	3-5年	面议	2019年05月10日	大区培训经理	合肥	车好多集团	https://www.liepin.com/job/1919778591.shtml	https://www.liepin.com/company/8621471/	355	独角兽	视觉设计	9
12	13	统招本科	1-3年	面议	2019年05月09日	广告策划		新潮传媒	https://www.liepin.com/job/1919737993.shtml	https://www.liepin.com/company/8668446/	355	独角兽	视觉设计	9
13	14	本科及以上	1-3年	6-8k·12薪	2019年04月20日	视频剪辑	常州	新潮传媒	https://www.liepin.com/job/1919333239.shtml	https://www.liepin.com/company/8668446/	355	独角兽	视觉设计	9
14	15	统招本科	1-3年	8-15k·12薪	2019年04月17日	设计师（视频特效贴纸） (MJ001218)	上海	哔哩哔哩弹幕网	https://www.liepin.com/job/1919244171.shtml	https://www.liepin.com/company/8169452/	355	独角兽	视觉设计	9
15	16	学历不限	经验不限	20-40k·15薪	2019年04月02日	游戏设计师	深圳	SenseTime（商汤集团）	https://www.liepin.com/job/1918883455.shtml	https://www.liepin.com/company/8349238/	355	独角兽	视觉设计	9
16	17	学历不限	经验不限	20-40k·15薪	2019年04月02日	游戏设计师	上海	SenseTime（商汤集团）	https://www.liepin.com/job/1918883453.shtml	https://www.liepin.com/company/8349238/	355	独角兽	视觉设计	9
