	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	5-10年	面议	2019年08月20日	创新事业群UC事业部-智能交互及搜索产品体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1922474735.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
1	2	学历不限	5-10年	面议	2019年08月06日	大麦-体验交互设计专家-北京	杭州	阿里巴巴	https://www.liepin.com/job/1918788905.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
2	3	学历不限	3-5年	面议	2019年07月24日	CCO技术部-体验设计专家/高级体验设计专家（视觉设计师）（请附作品））-杭州		阿里巴巴	https://www.liepin.com/job/1918858725.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
3	4	统招本科	3-5年	20-25k·13薪	2019年07月16日	用户体验设计师	杭州	阿里巴巴	https://www.liepin.com/job/1916985649.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
4	5	本科及以上	3-5年	30-45k·12薪	2019年05月27日	IDG智能驾驶体验设计中心_高级视觉设计师	深圳	Baidu	https://www.liepin.com/job/1920229861.shtml	https://www.liepin.com/company/884492/	263	中国500强	体验设计	5
5	6	本科及以上	3-5年	面议	2019年04月11日	云智能基础产品事业部-研发效能-高级体验设计师/专家-北京/杭州	防城港	阿里巴巴	https://www.liepin.com/job/1919122541.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
6	7	本科及以上	3-5年	面议	2019年04月02日	阿里云智能-高级体验设计师	防城港	阿里巴巴	https://www.liepin.com/job/1918891403.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
7	8	本科及以上	3-5年	面议	2019年02月26日	阿里集团-高级体验设计师	防城港	阿里巴巴	https://www.liepin.com/job/1917846287.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
8	9	本科及以上	5-10年	面议	2018年11月27日	OS事业部-体验设计专家	防城港	阿里巴巴	https://www.liepin.com/job/1915894517.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
9	10	本科及以上	5-10年	30-50k·15薪	2018年11月09日	AIG用户体验部_高级视觉设计师(AI方向)	北京-上地	Baidu	https://www.liepin.com/job/1915757729.shtml	https://www.liepin.com/company/884492/	263	中国500强	体验设计	5
10	11	统招本科	经验不限	10-18k·12薪	2019年11月14日	ue交互设计师	北京	Baidu	https://www.liepin.com/job/1924749645.shtml	https://www.liepin.com/company/884492/	263	中国500强	体验设计	5
11	12	大专及以上	1-3年	面议	2019年07月12日	用户体验交互经理	青岛	海尔智家	https://www.liepin.com/job/1921500889.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
12	13	本科及以上	3-5年	面议	2019年06月20日	用户交互	青岛	海尔智家	https://www.liepin.com/job/1920861227.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
13	14	本科及以上	3-5年	面议	2019年07月17日	UX高级用户体验研究员	上海	海尔智家	https://www.liepin.com/job/1921634205.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
14	15	统招本科	3-5年	面议	2019年09月03日	用户交互经理	青岛-李沧区	海尔智家	https://www.liepin.com/job/1923119357.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
15	16	统招本科	1-3年	13-20k·12薪	2019年11月05日	交互设计师	北京	Baidu	https://www.liepin.com/job/1924563151.shtml	https://www.liepin.com/company/884492/	263	中国500强	体验设计	5
16	17	大专及以上	5-10年	12-18k·12薪	2019年06月23日	UE设计师	南京	苏宁易购	https://www.liepin.com/job/1920933303.shtml	https://www.liepin.com/company/2051657/	263	中国500强	体验设计	5
17	18	统招本科	1-3年	10-15k·12薪	2020年03月04日	用户体验经理	青岛-崂山区	海尔智家	https://www.liepin.com/job/1926389753.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
18	19	大专及以上	3-5年	30-41k·12薪	2020年01月09日	交互设计师	上海	阿里巴巴	https://www.liepin.com/job/1923350643.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
19	20	本科及以上	经验不限	面议	2019年10月23日	用户体验经理	青岛	海尔智家	https://www.liepin.com/job/1924303127.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
20	21	本科及以上	3-5年	13-26k·12薪	2020年03月25日	资深用户体验	杭州-滨江区	网易集团	https://www.liepin.com/job/1926951401.shtml	https://www.liepin.com/company/5964833/	263	中国500强	体验设计	5
21	22	本科及以上	1-3年	面议	2020年02月20日	交互设计师	广州-天河区	网易集团	https://www.liepin.com/job/1926137753.shtml	https://www.liepin.com/company/5964833/	263	中国500强	体验设计	5
22	23	大专及以上	3-5年	面议	2019年08月20日	交互设计师	南京-玄武区	苏宁易购	https://www.liepin.com/job/195448336.shtml	https://www.liepin.com/company/2051657/	263	中国500强	体验设计	5
23	24	大专及以上	3-5年	15-30k·12薪	2019年08月05日	交互设计师		苏宁易购	https://www.liepin.com/job/1921999129.shtml	https://www.liepin.com/company/2051657/	263	中国500强	体验设计	5
24	25	统招本科	经验不限	15-25k·12薪	2018年12月19日	交互设计师		Baidu	https://www.liepin.com/job/1916953471.shtml	https://www.liepin.com/company/884492/	263	中国500强	体验设计	5
25	26	本科及以上	3-5年	面议	2019年06月10日	交互设计师	北京	海尔智家	https://www.liepin.com/job/1920561619.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
26	27	本科及以上	3-5年	12-20k·12薪	2019年05月14日	交互设计师	南京	苏宁易购	https://www.liepin.com/job/1919845791.shtml	https://www.liepin.com/company/2051657/	263	中国500强	体验设计	5
27	28	统招本科	3-5年	15-25k·12薪	2020年01月14日	交互设计师	北京	海尔智家	https://www.liepin.com/job/1925784083.shtml	https://www.liepin.com/company/9671743/	263	中国500强	体验设计	5
28	29	统招本科	3-5年	33-50k·12薪	2019年02月23日	交互设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1916979721.shtml	https://www.liepin.com/company/1072424/	263	中国500强	体验设计	5
29	30	本科及以上	5-10年	面议	2019年05月29日	交互设计专家	杭州-滨江区	网易集团	https://www.liepin.com/job/1920294017.shtml	https://www.liepin.com/company/5964833/	263	中国500强	体验设计	5
30	31	统招本科	5-10年	15-30k·12薪	2019年02月26日	用户体验师	北京	京东	https://www.liepin.com/job/1916928049.shtml	https://www.liepin.com/company/1663745/	263	中国500强	体验设计	5
