	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	30-40k·15薪	2020年04月25日	信贷用户端产品经理(J190916025)		滴滴	https://www.liepin.com/job/1923466985.shtml	https://www.liepin.com/company/8076624/	360	独角兽	交互设计	4
1	2	统招本科	5-10年	15-30k·15薪	2020年04月25日	智能硬件项目经理（电工/照明/传感/家电）	杭州	涂鸦智能	https://www.liepin.com/job/1927756867.shtml	https://www.liepin.com/company/8347186/	360	独角兽	交互设计	4
2	3	本科及以上	3-5年	25-50k·12薪	2020年04月25日	取消纠纷产品(J200420022)		滴滴	https://www.liepin.com/job/1927598159.shtml	https://www.liepin.com/company/8076624/	360	独角兽	交互设计	4
3	4	本科及以上	5-10年	面议	2020年04月25日	市场营销专家(J190410009)	上海-静安区	滴滴	https://www.liepin.com/job/1927515607.shtml	https://www.liepin.com/company/8076624/	360	独角兽	交互设计	4
4	5	本科及以上	5-10年	面议	2020年04月25日	区域市场营销高级经理(J200109028)	青岛-崂山区	滴滴	https://www.liepin.com/job/1927515579.shtml	https://www.liepin.com/company/8076624/	360	独角兽	交互设计	4
5	6	本科及以上	3-5年	20-40k·15薪	2020年04月25日	前端开发工程师	上海	依图	https://www.liepin.com/job/1927445297.shtml	https://www.liepin.com/company/8812425/	360	独角兽	交互设计	4
6	7	本科及以上	3-5年	20-40k·12薪	2020年04月25日	高级/资深前端研发工程师		滴滴	https://www.liepin.com/job/1927760133.shtml	https://www.liepin.com/company/8076624/	360	独角兽	交互设计	4
7	8	大专及以上	1-3年	7-9k·15薪	2020年04月24日	UI工程师	合肥-蜀山区	华云数据	https://www.liepin.com/job/1927340263.shtml	https://www.liepin.com/company/7966960/	360	独角兽	交互设计	4
8	9	本科及以上	5-10年	面议	2020年04月24日	浏览器高级产品经理	北京	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1927727379.shtml	https://www.liepin.com/company/8454950/	360	独角兽	交互设计	4
9	10	本科及以上	10年以上	面议	2020年04月24日	零售中心店长-长沙	北京	理想汽车	https://www.liepin.com/job/1927740005.shtml	https://www.liepin.com/company/8572825/	360	独角兽	交互设计	4
10	11	统招本科	5-10年	面议	2020年04月24日	APP产品开发经理(J10388)		北京新能源汽车股份有限公司	https://www.liepin.com/job/1927074739.shtml	https://www.liepin.com/company/8086279/	360	独角兽	交互设计	4
11	12	本科及以上	3-5年	18-25k·14薪	2020年04月24日	工具资深UI设计师	北京	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1927730729.shtml	https://www.liepin.com/company/8454950/	360	独角兽	交互设计	4
12	13	本科及以上	5-10年	15-25k·12薪	2020年04月24日	高级前端开发工程师(001884)	上海	北京奇安信科技有限公司	https://www.liepin.com/job/1923215375.shtml	https://www.liepin.com/company/8879588/	360	独角兽	交互设计	4
13	14	本科及以上	3-5年	8-12k·12薪	2020年04月24日	产品经理（用户运营方向）	长沙	快乐阳光	https://www.liepin.com/job/1915790967.shtml	https://www.liepin.com/company/7862610/	360	独角兽	交互设计	4
