	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	统招本科	1-3年	面议	2019年10月11日	智能驾驶体验设计中心 - 高级/资深产品界面设计师	深圳-南山区	Baidu	https://www.liepin.com/job/1920159173.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
1	2	统招本科	1-3年	面议	2019年10月11日	智能驾驶体验设计中心 - 高级/资深产品界面设计师	北京	Baidu	https://www.liepin.com/job/1920159171.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
2	3	本科及以上	3-5年	15-30k·13薪	2019年09月16日	资深体验设计师/体验设计专家	杭州-滨江区	阿里巴巴	https://www.liepin.com/job/1923433605.shtml	https://www.liepin.com/company/8679040/	183	上市公司	体验设计	7
3	4	本科及以上	3-5年	面议	2019年09月05日	IDG智能驾驶体验设计中心_高级视觉设计师	北京	Baidu	https://www.liepin.com/job/1923210837.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
4	5	本科及以上	3-5年	面议	2019年08月27日	IDG智能驾驶体验设计中心_高级交互设计师	深圳	Baidu	https://www.liepin.com/job/1922925653.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
5	6	本科及以上	3-5年	面议	2019年08月27日	IDG智能驾驶体验设计中心_高级交互设计师	北京	Baidu	https://www.liepin.com/job/1922925651.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
6	7	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	北京	阿里巴巴	https://www.liepin.com/job/1922915061.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7	8	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1922913655.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
8	9	学历不限	5-10年	面议	2019年08月20日	创新事业群UC事业部-智能交互及搜索产品体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1922474735.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
9	10	学历不限	5-10年	面议	2019年08月06日	大麦-体验交互设计专家-北京	杭州	阿里巴巴	https://www.liepin.com/job/1918788905.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
