	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	大专及以上	1-3年	6-10k·12薪	2019年07月18日	信息流设计师		北京易汇众盟网络技术有限公司	https://www.liepin.com/job/1921642325.shtml	https://www.liepin.com/company/7895515/	396	独角兽	信息设计	0
1	2	本科及以上	3-5年	12-17k·15薪	2020年04月24日	UI/UX设计师-20109G01242	无锡-蠡湖	华云数据	https://www.liepin.com/job/1927427679.shtml	https://www.liepin.com/company/7966960/	396	独角兽	信息设计	0
2	3	统招本科	5-10年	30-40k·18薪	2020年04月24日	弱电AV高级经理	东莞	华为	https://www.liepin.com/job/1926578747.shtml	https://www.liepin.com/company/954482/	396	独角兽	信息设计	0
3	4	统招本科	5-10年	30-40k·18薪	2020年04月24日	弱电AV高级经理	深圳	华为	https://www.liepin.com/job/1926578745.shtml	https://www.liepin.com/company/954482/	396	独角兽	信息设计	0
4	5	统招本科	1-3年	面议	2020年04月24日	设计	广州-番禺区	虎牙直播	https://www.liepin.com/job/1926507611.shtml	https://www.liepin.com/company/9287281/	396	独角兽	信息设计	0
5	6	本科及以上	5-10年	面议	2020年04月24日	资深解决方案架构师B-797997819839	北京	华为	https://www.liepin.com/job/1926498203.shtml	https://www.liepin.com/company/954482/	396	独角兽	信息设计	0
6	7	本科及以上	5-10年	面议	2020年04月23日	大数据架构师	广州	星环科技	https://www.liepin.com/job/1927691441.shtml	https://www.liepin.com/company/7979550/	396	独角兽	信息设计	0
7	8	统招本科	5-10年	40-60k·18薪	2020年04月23日	java架构师	深圳	华为	https://www.liepin.com/job/1925684151.shtml	https://www.liepin.com/company/954482/	396	独角兽	信息设计	0
8	9	本科及以上	1-3年	面议	2020年04月23日	高级交通工程师(J190826018)		滴滴	https://www.liepin.com/job/1923205185.shtml	https://www.liepin.com/company/8076624/	396	独角兽	信息设计	0
9	10	学历不限	3-5年	16-29k·12薪	2020年04月20日	广告设计师	上海-黄浦区	众安在线财产保险	https://www.liepin.com/job/1927585669.shtml	https://www.liepin.com/company/7962446/	396	独角兽	信息设计	0
10	11	大专及以上	1-3年	6-8k·12薪	2020年04月20日	视觉设计师	苏州-工业园区	同程艺龙	https://www.liepin.com/job/1926915043.shtml	https://www.liepin.com/company/3698161/	396	独角兽	信息设计	0
11	12	本科及以上	3-5年	15-25k·12薪	2020年04月20日	工业设计师	珠海-香洲区	珠海市魅族科技有限公司	https://www.liepin.com/job/1924829579.shtml	https://www.liepin.com/company/8519520/	396	独角兽	信息设计	0
12	13	统招本科	3-5年	面议	2020年04月18日	平面设计师	上海	小红书	https://www.liepin.com/job/1927356133.shtml	https://www.liepin.com/company/7921271/	396	独角兽	信息设计	0
13	14	统招本科	3-5年	面议	2020年04月18日	UI设计师	上海	小红书	https://www.liepin.com/job/1927356095.shtml	https://www.liepin.com/company/7921271/	396	独角兽	信息设计	0
14	15	统招本科	3-5年	面议	2020年04月18日	资深动效设计师	上海	小红书	https://www.liepin.com/job/1927355977.shtml	https://www.liepin.com/company/7921271/	396	独角兽	信息设计	0
15	16	统招本科	5-10年	18-25k·12薪	2020年04月17日	变更管理高级/资深工程师	广州-天河区	广州小鹏汽车科技有限公司	https://www.liepin.com/job/1927544015.shtml	https://www.liepin.com/company/8908817/	396	独角兽	信息设计	0
16	17	统招本科	3-5年	面议	2020年04月16日	网络安全工程师	深圳-坂田	华为	https://www.liepin.com/job/1925751207.shtml	https://www.liepin.com/company/954482/	396	独角兽	信息设计	0
17	18	统招本科	3-5年	面议	2020年04月15日	高级安全专家		旷视科技	https://www.liepin.com/job/1925111103.shtml	https://www.liepin.com/company/7858396/	396	独角兽	信息设计	0
