	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	15-30k·12薪	2020年04月24日	资深视觉设计师	杭州-滨江区	网易集团	https://www.liepin.com/job/1915474478.shtml	https://www.liepin.com/company/5964833/	148	上市公司	视觉设计	2
1	2	大专及以上	1-3年	10-20k·12薪	2020年04月24日	平面设计师	深圳-翠竹	周大生	https://www.liepin.com/job/1912213000.shtml	https://www.liepin.com/company/8029807/	148	上市公司	视觉设计	2
2	3	大专及以上	1-3年	5-8k·12薪	2020年04月24日	平面设计师	深圳-龙华区	赛意信息科技	https://www.liepin.com/job/1927161863.shtml	https://www.liepin.com/company/170110/	148	上市公司	视觉设计	2
3	4	本科及以上	3-5年	12-24k·12薪	2020年04月24日	高级平面设计师		小米	https://www.liepin.com/job/1925945781.shtml	https://www.liepin.com/company/2174886/	148	上市公司	视觉设计	2
4	5	本科及以上	3-5年	面议	2020年04月24日	UI平面设计师	上海-长宁区	安正时尚	https://www.liepin.com/job/1926027699.shtml	https://www.liepin.com/company/943791/	148	上市公司	视觉设计	2
5	6	大专及以上	1-3年	5-7k·12薪	2020年04月24日	平面设计师—DZ	深圳	周大生	https://www.liepin.com/job/1927564377.shtml	https://www.liepin.com/company/8029807/	148	上市公司	视觉设计	2
6	7	本科及以上	3-5年	面议	2020年04月25日	32257-创意设计经理（VI及创意设计方向）	北京	腾讯	https://www.liepin.com/job/1925538391.shtml	https://www.liepin.com/company/7983148/	148	上市公司	视觉设计	2
7	8	大专及以上	5-10年	面议	2020年04月25日	34974-资深游戏3D场景美术设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926145999.shtml	https://www.liepin.com/company/7983148/	148	上市公司	视觉设计	2
8	9	本科及以上	5-10年	8-10k·12薪	2020年04月24日	平面设计经理	深圳-翠竹	周大生	https://www.liepin.com/job/1926589893.shtml	https://www.liepin.com/company/8029807/	148	上市公司	视觉设计	2
9	10	大专及以上	1-3年	6-10k·12薪	2020年04月24日	平面设计工程师	东莞	易事特集团	https://www.liepin.com/job/1927648923.shtml	https://www.liepin.com/company/8843264/	148	上市公司	视觉设计	2
