	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	5-10年	面议	2020年04月22日	阿里云智能事业群-后端研发专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927664275.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
1	2	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-高级设计产品专家-UED	杭州	阿里巴巴	https://www.liepin.com/job/1927664273.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
2	3	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-资深技术专家-国际化中台	杭州	阿里巴巴	https://www.liepin.com/job/1927663547.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
3	4	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-资深技术专家-全行业特种兵	杭州	阿里巴巴	https://www.liepin.com/job/1927663545.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
4	5	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-高级技术专家-国际化业务	杭州	阿里巴巴	https://www.liepin.com/job/1927663543.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
5	6	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-高级技术专家-成本及损益优化	杭州	阿里巴巴	https://www.liepin.com/job/1927662717.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
6	7	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-平台解决方案架构师	杭州	阿里巴巴	https://www.liepin.com/job/1927661467.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
7	8	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-资深技术专家-库存计划域架构师	杭州	阿里巴巴	https://www.liepin.com/job/1927660809.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
8	9	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-高级技术专家-库存计划域架构师	杭州	阿里巴巴	https://www.liepin.com/job/1927660801.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
9	10	学历不限	5-10年	面议	2020年04月22日	数字供应链事业部-高级技术专家-经营计划技术架构师	杭州	阿里巴巴	https://www.liepin.com/job/1927660027.shtml	https://www.liepin.com/company/1072424/	273	中国500强	服务设计	5
