	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	统招本科	3-5年	20-40k·15薪	2020年02月10日	系统开发工程师	北京	SenseTime（商汤集团）	https://www.liepin.com/job/1921932909.shtml	https://www.liepin.com/company/8349238/	395	独角兽	服务设计	9
1	2	本科及以上	5-10年	面议	2020年02月06日	路线规划业务架构(J200205009)		滴滴	https://www.liepin.com/job/1925951749.shtml	https://www.liepin.com/company/8076624/	395	独角兽	服务设计	9
2	3	本科及以上	3-5年	20-25k·13薪	2020年02月05日	用户运营（车后市场）13701	北京	车好多集团	https://www.liepin.com/job/1925947059.shtml	https://www.liepin.com/company/8621471/	395	独角兽	服务设计	9
3	4	本科及以上	经验不限	20-40k·16薪	2020年02月05日	华为云服务开发工程师(OD)	深圳	华为	https://www.liepin.com/job/1925942473.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
4	5	本科及以上	3-5年	面议	2020年02月05日	云计算开发工程师	杭州-长河	华为	https://www.liepin.com/job/1925941477.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
5	6	本科及以上	3-5年	20-25k·14薪	2020年01月22日	单板硬件工程师	西安-雁塔区	华为	https://www.liepin.com/job/1925862075.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
6	7	本科及以上	3-5年	20-25k·14薪	2020年01月22日	单板硬件工程师	深圳	华为	https://www.liepin.com/job/1925862073.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
7	8	本科及以上	3-5年	面议	2020年01月21日	数据平台开发工程师/架构师	深圳-长河	华为	https://www.liepin.com/job/1924334575.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
8	9	本科及以上	3-5年	面议	2020年01月21日	数据平台开发工程师/架构师	西安-长河	华为	https://www.liepin.com/job/1924334573.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
9	10	本科及以上	3-5年	面议	2020年01月21日	数据平台开发工程师/架构师	成都-长河	华为	https://www.liepin.com/job/1924334571.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
10	11	本科及以上	3-5年	面议	2020年01月21日	数据平台开发工程师/架构师	杭州-长河	华为	https://www.liepin.com/job/1924333875.shtml	https://www.liepin.com/company/954482/	395	独角兽	服务设计	9
