	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	3-5年	15-25k·14薪	2020年04月07日	高级UX设计师	北京	蜜莱坞网络	https://www.liepin.com/job/1926365915.shtml	https://www.liepin.com/company/8488417/	377	独角兽	体验设计	1
1	2	学历不限	1-3年	面议	2020年04月09日	122059交互设计师（HMI）	深圳	大疆创新	https://www.liepin.com/job/1927324629.shtml	https://www.liepin.com/company/2495108/	377	独角兽	体验设计	1
2	3	本科及以上	3-5年	10-20k·12薪	2020年04月03日	UE交互设计师	上海	北京奇安信科技有限公司	https://www.liepin.com/job/1921209001.shtml	https://www.liepin.com/company/8879588/	377	独角兽	体验设计	1
3	4	本科及以上	1-3年	25-50k·12薪	2020年04月09日	121253UE4开发工程师（智能驾驶方向）	深圳-科技园	大疆创新	https://www.liepin.com/job/1925730897.shtml	https://www.liepin.com/company/2495108/	377	独角兽	体验设计	1
4	5	本科及以上	1-3年	面议	2020年04月02日	120642高级交互设计师	深圳-科技园	大疆创新	https://www.liepin.com/job/1925734479.shtml	https://www.liepin.com/company/2495108/	377	独角兽	体验设计	1
5	6	本科及以上	3-5年	10-20k·12薪	2020年04月03日	UI UE设计师(001551)	上海	北京奇安信科技有限公司	https://www.liepin.com/job/1919856127.shtml	https://www.liepin.com/company/8879588/	377	独角兽	体验设计	1
6	7	硕士及以上	5-10年	面议	2020年03月30日	UX设计师	南京-雨花台区	华为	https://www.liepin.com/job/1926726855.shtml	https://www.liepin.com/company/954482/	377	独角兽	体验设计	1
7	8	硕士及以上	5-10年	面议	2020年03月30日	UX设计师	西安-雁塔区	华为	https://www.liepin.com/job/1926726853.shtml	https://www.liepin.com/company/954482/	377	独角兽	体验设计	1
8	9	硕士及以上	5-10年	面议	2020年03月30日	UX设计师	东莞-松山湖	华为	https://www.liepin.com/job/1926726851.shtml	https://www.liepin.com/company/954482/	377	独角兽	体验设计	1
9	10	大专及以上	3-5年	15-25k·12薪	2020年04月02日	交互设计师 (MJ002047)	北京	作业帮	https://www.liepin.com/job/1927175175.shtml	https://www.liepin.com/company/8518662/	377	独角兽	体验设计	1
10	11	本科及以上	5-10年	27-33k·12薪	2020年03月25日	服务设计专家 （体验优化方向）(J200323019)		滴滴	https://www.liepin.com/job/1926942519.shtml	https://www.liepin.com/company/8076624/	377	独角兽	体验设计	1
11	12	本科及以上	5-10年	面议	2020年03月24日	UX体验设计师(J190710021)		滴滴	https://www.liepin.com/job/1921452309.shtml	https://www.liepin.com/company/8076624/	377	独角兽	体验设计	1
12	13	本科及以上	3-5年	面议	2020年02月26日	用户体验设计师	北京	小红书	https://www.liepin.com/job/1923515431.shtml	https://www.liepin.com/company/7921271/	377	独角兽	体验设计	1
13	14	本科及以上	3-5年	15-25k·12薪	2020年02月26日	用户体验设计师	上海	小红书	https://www.liepin.com/job/1923485801.shtml	https://www.liepin.com/company/7921271/	377	独角兽	体验设计	1
14	15	统招本科	3-5年	15-25k·12薪	2020年02月25日	3921MQ-用户体验设计师	上海-徐汇区	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1923720759.shtml	https://www.liepin.com/company/8938944/	377	独角兽	体验设计	1
15	16	本科及以上	3-5年	20-30k·12薪	2020年02月25日	392173-用户体验设计师	上海-龙华	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1921657309.shtml	https://www.liepin.com/company/8938944/	377	独角兽	体验设计	1
16	17	统招本科	5-10年	15-40k·16薪	2020年02月11日	用户体验设计工程师	深圳	华为	https://www.liepin.com/job/1925996467.shtml	https://www.liepin.com/company/954482/	377	独角兽	体验设计	1
17	18	统招本科	3-5年	15-25k·14薪	2019年12月23日	用户体验设计师(J10583)	上海	房多多	https://www.liepin.com/job/1924283259.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
18	19	统招本科	3-5年	15-25k·12薪	2019年12月23日	用户体验设计师(J10487)	深圳-科技园	房多多	https://www.liepin.com/job/1923654379.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
19	20	统招本科	5-10年	25-35k·12薪	2019年12月18日	高级用户体验设计师		宝宝树	https://www.liepin.com/job/1918961523.shtml	https://www.liepin.com/company/7855801/	377	独角兽	体验设计	1
20	21	本科及以上	5-10年	20-35k·14薪	2019年11月28日	用户体验设计经理(偏UE)		纷享销客	https://www.liepin.com/job/1924606519.shtml	https://www.liepin.com/company/4729417/	377	独角兽	体验设计	1
21	22	本科及以上	5-10年	30-45k·15薪	2019年11月22日	服务体验设计高级经理	广州	广州小鹏汽车科技有限公司	https://www.liepin.com/job/1924890823.shtml	https://www.liepin.com/company/8908817/	377	独角兽	体验设计	1
22	23	本科及以上	3-5年	15-20k·12薪	2019年11月13日	用户体验设计岗(J10340)		北京新能源汽车股份有限公司	https://www.liepin.com/job/1924724665.shtml	https://www.liepin.com/company/8086279/	377	独角兽	体验设计	1
23	24	本科及以上	5-10年	25-50k·20薪	2019年11月10日	用户体验设计师/高级交互设计师	深圳	华为	https://www.liepin.com/job/1924458329.shtml	https://www.liepin.com/company/954482/	377	独角兽	体验设计	1
24	25	本科及以上	5-10年	25-50k·20薪	2019年11月10日	用户体验设计师/高级交互设计师	北京	华为	https://www.liepin.com/job/1924458327.shtml	https://www.liepin.com/company/954482/	377	独角兽	体验设计	1
25	26	统招本科	5-10年	20-40k·12薪	2019年08月05日	用户体验设计师(J10306)	深圳	房多多	https://www.liepin.com/job/1922205123.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
26	27	本科及以上	3-5年	20-30k·12薪	2019年08月05日	数据平台部-资深体验设计师(J190605029)	杭州-西湖区	滴滴	https://www.liepin.com/job/1921040387.shtml	https://www.liepin.com/company/8076624/	377	独角兽	体验设计	1
27	28	统招本科	3-5年	15-30k·14薪	2019年07月08日	用户体验设计师(J10195)	上海-张江	房多多	https://www.liepin.com/job/1921338717.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
28	29	统招本科	1-3年	15-25k·14薪	2019年06月15日	用户体验设计师(J10118)	深圳-科技园	房多多	https://www.liepin.com/job/1919676679.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
29	30	统招本科	3-5年	18-35k·14薪	2019年06月15日	高级用户体验设计师(J10114)	深圳-科技园	房多多	https://www.liepin.com/job/1919675845.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
30	31	统招本科	3-5年	20-35k·12薪	2019年06月15日	用户体验设计师(J10102)	上海	房多多	https://www.liepin.com/job/1919653601.shtml	https://www.liepin.com/company/7871137/	377	独角兽	体验设计	1
31	32	本科及以上	3-5年	15-20k·12薪	2019年06月13日	UX体验设计师	上海-龙华	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1920680461.shtml	https://www.liepin.com/company/8938944/	377	独角兽	体验设计	1
