	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	面议	2020年03月25日	医疗AI质控产品经理(病案方向/医疗绩效考核/DRG)		Baidu	https://www.liepin.com/job/1925481911.shtml	https://www.liepin.com/company/884492/	201	上市公司	信息设计	5
1	2	本科及以上	经验不限	32-60k·12薪	2020年03月25日	深度学习技术平台部_AI产品经理(用户增长方向)		Baidu	https://www.liepin.com/job/1924838067.shtml	https://www.liepin.com/company/884492/	201	上市公司	信息设计	5
2	3	本科及以上	5-10年	面议	2020年03月25日	资深产品经理（信息产品方向）(J19129)	上海	携程	https://www.liepin.com/job/1923305357.shtml	https://www.liepin.com/company/182339/	201	上市公司	信息设计	5
3	4	本科及以上	经验不限	面议	2020年03月25日	资深美澳英加欧亚留学咨询/销售顾问（汉口中心，月薪8K-15K）	武汉-建设大道	新东方教育科技集团有限公司	https://www.liepin.com/job/1921930253.shtml	https://www.liepin.com/company/2485876/	201	上市公司	信息设计	5
4	5	本科及以上	经验不限	面议	2020年03月25日	资深美澳英加欧亚留学咨询/销售顾问（武昌中心，月薪8K-15K）	武汉-丁字桥	新东方教育科技集团有限公司	https://www.liepin.com/job/1921929981.shtml	https://www.liepin.com/company/2485876/	201	上市公司	信息设计	5
5	6	统招本科	3-5年	面议	2020年03月25日	信息平台产品经理-多语言系统(J16609)	上海-华漕	携程	https://www.liepin.com/job/1915007003.shtml	https://www.liepin.com/company/182339/	201	上市公司	信息设计	5
6	7	学历不限	经验不限	10-15k·12薪	2020年03月24日	机械工程师	无锡	信捷电气	https://www.liepin.com/job/1918724665.shtml	https://www.liepin.com/company/7977772/	201	上市公司	信息设计	5
7	8	本科及以上	3-5年	12-20k·12薪	2020年03月23日	信息化主管-外派	长沙-银盆岭	中联重科	https://www.liepin.com/job/1925904939.shtml	https://www.liepin.com/company/4450360/	201	上市公司	信息设计	5
8	9	本科及以上	经验不限	面议	2020年03月23日	项目二部副总监（副部长）	长沙-银盆岭	中联重科	https://www.liepin.com/job/1925904757.shtml	https://www.liepin.com/company/4450360/	201	上市公司	信息设计	5
9	10	统招本科	5-10年	40-70k·14薪	2020年03月23日	产品专家（B2B供应链业务）		京东商城	https://www.liepin.com/job/1924149407.shtml	https://www.liepin.com/company/9747025/	201	上市公司	信息设计	5
10	11	本科及以上	5-10年	面议	2020年03月22日	项目管理-医院实施方向		京东商城	https://www.liepin.com/job/1926858421.shtml	https://www.liepin.com/company/9747025/	201	上市公司	信息设计	5
11	12	本科及以上	1-3年	面议	2020年03月20日	29923-社交娱乐交互设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926166391.shtml	https://www.liepin.com/company/7983148/	201	上市公司	信息设计	5
12	13	本科及以上	经验不限	面议	2020年03月20日	用户体验资深设计师（UX/UI）- 技术部	上海-五角场	中联重科	https://www.liepin.com/job/1925898135.shtml	https://www.liepin.com/company/4450360/	201	上市公司	信息设计	5
13	14	本科及以上	经验不限	面议	2020年03月20日	用户体验资深设计师（UX/UI）- 技术部	长沙-银盆岭	中联重科	https://www.liepin.com/job/1925898133.shtml	https://www.liepin.com/company/4450360/	201	上市公司	信息设计	5
14	15	本科及以上	3-5年	20-40k·12薪	2020年03月19日	信息安全工程师（车端方向）	郑州	宇通客车股份有限公司网站	https://www.liepin.com/job/1926816289.shtml	https://www.liepin.com/company/993518/	201	上市公司	信息设计	5
15	16	本科及以上	5-10年	40-70k·12薪	2020年03月19日	产品（副）总监（会员）		苏宁易购	https://www.liepin.com/job/1921999605.shtml	https://www.liepin.com/company/2051657/	201	上市公司	信息设计	5
16	17	本科及以上	5-10年	面议	2020年03月19日	架构师/专家（BIM方向）	南京	苏宁易购	https://www.liepin.com/job/1918966387.shtml	https://www.liepin.com/company/2051657/	201	上市公司	信息设计	5
17	18	本科及以上	5-10年	面议	2020年03月19日	架构师/专家（BIM方向）	上海	苏宁易购	https://www.liepin.com/job/1918966381.shtml	https://www.liepin.com/company/2051657/	201	上市公司	信息设计	5
18	19	大专及以上	3-5年	10-20k·12薪	2020年03月18日	IT运维经理	青岛-崂山区	海尔智家	https://www.liepin.com/job/1926764761.shtml	https://www.liepin.com/company/9671743/	201	上市公司	信息设计	5
19	20	大专及以上	3-5年	6-10k·12薪	2020年03月18日	结构工程师	南昌	欧菲光	https://www.liepin.com/job/1926180113.shtml	https://www.liepin.com/company/856576/	201	上市公司	信息设计	5
20	21	大专及以上	5-10年	面议	2020年03月18日	供应链总监	苏州-工业园区	营口金辰机械	https://www.liepin.com/job/1925423767.shtml	https://www.liepin.com/company/8025425/	201	上市公司	信息设计	5
21	22	大专及以上	3-5年	5-10k·12薪	2020年03月18日	商务专员	宁波-鄞州区	朗生医药宁波	https://www.liepin.com/job/1923182891.shtml	https://www.liepin.com/company/8150865/	201	上市公司	信息设计	5
22	23	本科及以上	1-3年	面议	2020年03月16日	高级UI设计师（国际方向）(J20103)	上海-华漕	携程	https://www.liepin.com/job/1926702033.shtml	https://www.liepin.com/company/182339/	201	上市公司	信息设计	5
23	24	大专及以上	经验不限	15-25k·12薪	2020年03月16日	销售经理(J11882)		58同城	https://www.liepin.com/job/1919532585.shtml	https://www.liepin.com/company/591850/	201	上市公司	信息设计	5
24	25	大专及以上	3-5年	15-20k·12薪	2020年03月14日	MES开发工程师	河源-龙川县	景旺电子	https://www.liepin.com/job/1925974341.shtml	https://www.liepin.com/company/8019656/	201	上市公司	信息设计	5
25	26	本科及以上	3-5年	面议	2020年03月13日	系统运维部-网络管理员	杭州-西湖区	财通证券	https://www.liepin.com/job/1926651139.shtml	https://www.liepin.com/company/979118/	201	上市公司	信息设计	5
26	27	统招本科	3-5年	面议	2020年03月12日	UI设计师（K12教育）		新东方教育科技集团有限公司	https://www.liepin.com/job/1920179035.shtml	https://www.liepin.com/company/2485876/	201	上市公司	信息设计	5
27	28	大专及以上	3-5年	10-15k·15薪	2020年03月12日	销售支持主管	上海	欧普照明	https://www.liepin.com/job/1917681455.shtml	https://www.liepin.com/company/1566181/	201	上市公司	信息设计	5
28	29	本科及以上	5-10年	面议	2020年03月10日	架构师/专家（BIM方向）	北京	苏宁易购	https://www.liepin.com/job/1918966385.shtml	https://www.liepin.com/company/2051657/	201	上市公司	信息设计	5
29	30	本科及以上	5-10年	面议	2020年03月10日	架构师/专家（BIM方向）	杭州	苏宁易购	https://www.liepin.com/job/1918966383.shtml	https://www.liepin.com/company/2051657/	201	上市公司	信息设计	5
30	31	统招本科	3-5年	面议	2020年03月09日	业务运营岗--ZQ		中移信息技术有限公司	https://www.liepin.com/job/1925145963.shtml	https://www.liepin.com/company/8385580/	201	上市公司	信息设计	5
31	32	统招本科	3-5年	面议	2020年03月09日	应用架构岗（PAAS系统架构设计）		中移信息技术有限公司	https://www.liepin.com/job/1924737229.shtml	https://www.liepin.com/company/8385580/	201	上市公司	信息设计	5
32	33	统招本科	3-5年	面议	2020年03月09日	应用架构岗（系统架构设计）		中移信息技术有限公司	https://www.liepin.com/job/1924736509.shtml	https://www.liepin.com/company/8385580/	201	上市公司	信息设计	5
33	34	本科及以上	3-5年	15-20k·12薪	2020年03月06日	安全督导岗	上海-浦东新区	太平洋证券股份	https://www.liepin.com/job/1923382139.shtml	https://www.liepin.com/company/7887452/	201	上市公司	信息设计	5
34	35	本科及以上	3-5年	15-20k·12薪	2020年03月06日	安全督导岗		太平洋证券股份	https://www.liepin.com/job/1923382137.shtml	https://www.liepin.com/company/7887452/	201	上市公司	信息设计	5
35	36	本科及以上	3-5年	12-20k·12薪	2020年03月03日	软件开发工程师		科大讯飞	https://www.liepin.com/job/1925990855.shtml	https://www.liepin.com/company/4454894/	201	上市公司	信息设计	5
36	37	本科及以上	5-10年	15-30k·12薪	2020年03月02日	行业研究总监	鹤壁	京东	https://www.liepin.com/job/1925221589.shtml	https://www.liepin.com/company/1663745/	201	上市公司	信息设计	5
37	38	硕士及以上	1-3年	20-40k·13薪	2020年02月28日	射频/模拟集成电路设计		华米科技	https://www.liepin.com/job/1926318089.shtml	https://www.liepin.com/company/8809315/	201	上市公司	信息设计	5
38	39	学历不限	5-10年	面议	2020年02月25日	Alipay Payment Services Hong Kong Limited-产品经理	深圳	阿里巴巴	https://www.liepin.com/job/1924929779.shtml	https://www.liepin.com/company/1072424/	201	上市公司	信息设计	5
39	40	本科及以上	3-5年	面议	2020年02月25日	薪酬经理	深圳-坂田	万科	https://www.liepin.com/job/1924116531.shtml	https://www.liepin.com/company/4817469/	201	上市公司	信息设计	5
