	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	面议	2019年06月10日	交互设计师	北京	海尔智家	https://www.liepin.com/job/1920561619.shtml	https://www.liepin.com/company/9671743/	165	上市公司	交互设计	9
1	2	本科及以上	5-10年	面议	2019年05月29日	交互设计专家	杭州-滨江区	网易集团	https://www.liepin.com/job/1920294017.shtml	https://www.liepin.com/company/5964833/	165	上市公司	交互设计	9
2	3	统招本科	3-5年	10-20k·12薪	2019年05月16日	交互设计工程师-消费者事业群-北京	北京	科大讯飞	https://www.liepin.com/job/1919343355.shtml	https://www.liepin.com/company/4454894/	165	上市公司	交互设计	9
3	4	本科及以上	3-5年	12-20k·12薪	2019年05月14日	交互设计师	南京	苏宁易购	https://www.liepin.com/job/1919845791.shtml	https://www.liepin.com/company/2051657/	165	上市公司	交互设计	9
4	5	统招本科	3-5年	面议	2019年04月25日	交互设计专家-到店		美团点评	https://www.liepin.com/job/1919444607.shtml	https://www.liepin.com/company/2036768/	165	上市公司	交互设计	9
5	6	统招本科	3-5年	7-14k·12薪	2019年04月21日	交互设计工程师（广告）-消费者事业群-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1919342737.shtml	https://www.liepin.com/company/4454894/	165	上市公司	交互设计	9
6	7	本科及以上	3-5年	20-30k·16薪	2019年04月16日	高级交互设计师		腾讯	https://www.liepin.com/job/1919229435.shtml	https://www.liepin.com/company/7983148/	165	上市公司	交互设计	9
7	8	本科及以上	3-5年	面议	2019年04月16日	交互设计师		苏宁易购	https://www.liepin.com/job/1914342425.shtml	https://www.liepin.com/company/2051657/	165	上市公司	交互设计	9
8	9	本科及以上	3-5年	15-25k·15薪	2019年04月15日	高级交互设计师	上海	携程	https://www.liepin.com/job/1918742603.shtml	https://www.liepin.com/company/182339/	165	上市公司	交互设计	9
9	10	本科及以上	1-3年	8-10k·12薪	2019年03月06日	交互设计师	珠海	远光软件珠海	https://www.liepin.com/job/1918134615.shtml	https://www.liepin.com/company/2229548/	165	上市公司	交互设计	9
10	11	统招本科	3-5年	33-50k·12薪	2019年02月23日	交互设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1916979721.shtml	https://www.liepin.com/company/1072424/	165	上市公司	交互设计	9
11	12	学历不限	经验不限	10-20k·12薪	2019年02月18日	游戏交互设计师	北京	美团点评	https://www.liepin.com/job/1917587297.shtml	https://www.liepin.com/company/2036768/	165	上市公司	交互设计	9
12	13	本科及以上	3-5年	面议	2019年01月09日	25923-视觉交互设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1916496153.shtml	https://www.liepin.com/company/7983148/	165	上市公司	交互设计	9
13	14	统招本科	经验不限	15-25k·12薪	2018年12月19日	高级交互设计师		Baidu	https://www.liepin.com/job/1916953511.shtml	https://www.liepin.com/company/884492/	165	上市公司	交互设计	9
14	15	统招本科	经验不限	15-25k·12薪	2018年12月19日	交互设计师		Baidu	https://www.liepin.com/job/1916953471.shtml	https://www.liepin.com/company/884492/	165	上市公司	交互设计	9
15	16	本科及以上	1-3年	面议	2018年11月26日	PCG07-ISUX-社交应用交互设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1915664246.shtml	https://www.liepin.com/company/7983148/	165	上市公司	交互设计	9
16	17	本科及以上	1-3年	面议	2018年11月26日	SNG08-社交平台部-ISUX-社交平台设计中心-交互设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1915084927.shtml	https://www.liepin.com/company/7983148/	165	上市公司	交互设计	9
17	18	本科及以上	1-3年	面议	2018年11月21日	交互设计	上海-杨浦区	诺亚正行	https://www.liepin.com/job/1915832061.shtml	https://www.liepin.com/company/9188869/	165	上市公司	交互设计	9
18	19	统招本科	5-10年	17-33k·12薪	2018年08月16日	交互设计师	北京-来广营	猎聘	https://www.liepin.com/job/1917135745.shtml	https://www.liepin.com/company/7873694/	165	上市公司	交互设计	9
19	20	本科及以上	1-3年	10-20k·12薪	2019年09月29日	UE设计师	北京	58同城	https://www.liepin.com/job/1922599357.shtml	https://www.liepin.com/company/591850/	165	上市公司	交互设计	9
20	21	大专及以上	5-10年	12-18k·12薪	2019年06月23日	UE设计师	南京	苏宁易购	https://www.liepin.com/job/1920933303.shtml	https://www.liepin.com/company/2051657/	165	上市公司	交互设计	9
21	22	统招本科	5-10年	15-25k·12薪	2020年02月05日	高级UX设计师	深圳-福田区	光汇石油	https://www.liepin.com/job/1924708919.shtml	https://www.liepin.com/company/853855/	165	上市公司	交互设计	9
22	23	本科及以上	3-5年	15-25k·14薪	2019年11月27日	用户体验设计师		新东方教育科技集团有限公司	https://www.liepin.com/job/1917528385.shtml	https://www.liepin.com/company/2485876/	165	上市公司	交互设计	9
23	24	本科及以上	经验不限	7-8k·12薪	2020年01月21日	UE设计实习生		百度(中国)有限公司	https://www.liepin.com/job/1925877717.shtml	https://www.liepin.com/company/9802275/	165	上市公司	交互设计	9
24	25	大专及以上	1-3年	面议	2019年07月12日	用户体验交互经理	青岛	海尔智家	https://www.liepin.com/job/1921500889.shtml	https://www.liepin.com/company/9671743/	165	上市公司	交互设计	9
25	26	本科及以上	经验不限	10-14k·12薪	2020年03月25日	UX设计实习生	北京	蜜莱坞网络	https://www.liepin.com/job/1920680795.shtml	https://www.liepin.com/company/8488417/	165	上市公司	交互设计	9
