	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	3-5年	面议	2020年04月08日	闲鱼事业部-社区产品-高级体验设计师/体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1927291017.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
1	2	学历不限	3-5年	面议	2020年04月08日	闲鱼-业务产品-高级体验设计师/体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1927291239.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
2	3	学历不限	5-10年	面议	2020年04月08日	设计事业部-体验设计专家（偏视觉）-CCO设计部	杭州	阿里巴巴	https://www.liepin.com/job/1927303853.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
3	4	学历不限	3-5年	面议	2020年04月08日	设计事业部-体验设计专家（GUI 方向）-智能产品设计	杭州	阿里巴巴	https://www.liepin.com/job/1927303763.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
4	5	统招本科	5-10年	面议	2020年03月31日	体验设计专家/高级专家	杭州	阿里巴巴	https://www.liepin.com/job/1926295461.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
5	6	本科及以上	3-5年	20-25k·12薪	2020年03月27日	高级交互设计师	上海	洋码头	https://www.liepin.com/job/1922025711.shtml	https://www.liepin.com/company/7971183/	35	2018互联网300强	交互设计	5
6	7	统招本科	1-3年	面议	2020年03月27日	高级交互设计师		小米	https://www.liepin.com/job/1921825141.shtml	https://www.liepin.com/company/2174886/	35	2018互联网300强	交互设计	5
7	8	本科及以上	3-5年	面议	2020年03月27日	高级交互设计师	上海	携程	https://www.liepin.com/job/1920708101.shtml	https://www.liepin.com/company/182339/	35	2018互联网300强	交互设计	5
8	9	本科及以上	3-5年	15-19k·12薪	2020年03月25日	交互设计师	广州	欢聚集团	https://www.liepin.com/job/1926960307.shtml	https://www.liepin.com/company/930104/	35	2018互联网300强	交互设计	5
9	10	统招本科	经验不限	面议	2020年03月25日	（高级）交互设计师(J10375)	上海	携程	https://www.liepin.com/job/1924317843.shtml	https://www.liepin.com/company/182339/	35	2018互联网300强	交互设计	5
10	11	统招本科	3-5年	面议	2020年03月24日	交互设计师	上海	洋码头	https://www.liepin.com/job/1926904601.shtml	https://www.liepin.com/company/7971183/	35	2018互联网300强	交互设计	5
11	12	本科及以上	1-3年	面议	2020年03月20日	29923-社交娱乐交互设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1926166391.shtml	https://www.liepin.com/company/7983148/	35	2018互联网300强	交互设计	5
12	13	统招本科	3-5年	10-20k·14薪	2020年03月19日	交互设计师	深圳	腾讯	https://www.liepin.com/job/1924908119.shtml	https://www.liepin.com/company/7983148/	35	2018互联网300强	交互设计	5
13	14	统招本科	3-5年	面议	2020年03月18日	交互设计师	北京-沙河	泰康在线财产保险股份有限公司	https://www.liepin.com/job/1926764927.shtml	https://www.liepin.com/company/8639521/	35	2018互联网300强	交互设计	5
14	15	本科及以上	3-5年	面议	2020年03月11日	交互设计师	上海	阅文集团	https://www.liepin.com/job/1918626263.shtml	https://www.liepin.com/company/8166451/	35	2018互联网300强	交互设计	5
15	16	统招本科	1-3年	面议	2020年03月11日	交互设计师（北京）	北京	阅文集团	https://www.liepin.com/job/1918546735.shtml	https://www.liepin.com/company/8166451/	35	2018互联网300强	交互设计	5
16	17	本科及以上	5-10年	25-35k·15薪	2020年03月09日	【线上面试】交互设计专家	上海-七浦路	众安在线财产保险	https://www.liepin.com/job/1925932555.shtml	https://www.liepin.com/company/7962446/	35	2018互联网300强	交互设计	5
17	18	统招本科	5-10年	20-30k·14薪	2020年03月06日	交互设计师	北京	泰康在线财产保险股份有限公司	https://www.liepin.com/job/1926472243.shtml	https://www.liepin.com/company/8639521/	35	2018互联网300强	交互设计	5
18	19	学历不限	经验不限	6-12k·13薪	2020年02月26日	WEB交互设计师	广州	广州多益网络股份有限公司	https://www.liepin.com/job/1914609952.shtml	https://www.liepin.com/company/8142995/	35	2018互联网300强	交互设计	5
19	20	学历不限	经验不限	6-12k·13薪	2020年02月26日	游戏交互设计师	广州	广州多益网络股份有限公司	https://www.liepin.com/job/1914609812.shtml	https://www.liepin.com/company/8142995/	35	2018互联网300强	交互设计	5
20	21	统招本科	3-5年	30-50k·12薪	2020年02月25日	交互设计师	深圳-龙岗区	华为	https://www.liepin.com/job/1916851047.shtml	https://www.liepin.com/company/954482/	35	2018互联网300强	交互设计	5
21	22	大专及以上	3-5年	面议	2020年02月18日	互联网UX交互设计师	深圳	华为	https://www.liepin.com/job/1921555815.shtml	https://www.liepin.com/company/954482/	35	2018互联网300强	交互设计	5
22	23	学历不限	经验不限	18-30k·12薪	2020年02月18日	UE交互设计师（直播业务） (MJ000714)		一起教育科技	https://www.liepin.com/job/1918478393.shtml	https://www.liepin.com/company/8091439/	35	2018互联网300强	交互设计	5
23	24	本科及以上	经验不限	15-30k·12薪	2020年02月18日	高级交互设计师（平台业务） (MJ000615)	北京	一起教育科技	https://www.liepin.com/job/1916340317.shtml	https://www.liepin.com/company/8091439/	35	2018互联网300强	交互设计	5
24	25	本科及以上	3-5年	15-30k·12薪	2020年02月18日	直播交互设计师（业务平台） (MJ000098)	北京-望京	一起教育科技	https://www.liepin.com/job/1915846688.shtml	https://www.liepin.com/company/8091439/	35	2018互联网300强	交互设计	5
25	26	学历不限	3-5年	15-30k·12薪	2020年02月18日	小学交互设计师(小学业务）	北京	一起教育科技	https://www.liepin.com/job/1915081981.shtml	https://www.liepin.com/company/8091439/	35	2018互联网300强	交互设计	5
26	27	本科及以上	3-5年	12-20k·12薪	2020年02月10日	交互设计师		科大讯飞	https://www.liepin.com/job/1925990727.shtml	https://www.liepin.com/company/4454894/	35	2018互联网300强	交互设计	5
27	28	本科及以上	5-10年	面议	2020年02月10日	资深交互设计师	深圳-南山区	SenseTime（商汤集团）	https://www.liepin.com/job/1925703875.shtml	https://www.liepin.com/company/8349238/	35	2018互联网300强	交互设计	5
28	29	本科及以上	5-10年	面议	2020年02月10日	资深交互设计师	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1925703873.shtml	https://www.liepin.com/company/8349238/	35	2018互联网300强	交互设计	5
29	30	统招本科	3-5年	面议	2020年02月07日	高级交互设计师	北京	Baidu	https://www.liepin.com/job/1925968633.shtml	https://www.liepin.com/company/884492/	35	2018互联网300强	交互设计	5
30	31	统招本科	3-5年	8-15k·14薪	2020年02月03日	交互设计工程师-教育BG-青岛	青岛-黄岛区	科大讯飞	https://www.liepin.com/job/1925741141.shtml	https://www.liepin.com/company/4454894/	35	2018互联网300强	交互设计	5
31	32	本科及以上	3-5年	10-15k·15薪	2020年01月20日	交互设计师	上海-长宁区	明略科技集团	https://www.liepin.com/job/1925631655.shtml	https://www.liepin.com/company/8550487/	35	2018互联网300强	交互设计	5
32	33	学历不限	5-10年	面议	2020年01月19日	政务钉钉事业部-交互设计专家（上海专场）-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1925856939.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
33	34	统招本科	5-10年	20-40k·14薪	2020年01月09日	交互设计专家	合肥-高新区	科大讯飞	https://www.liepin.com/job/1924717593.shtml	https://www.liepin.com/company/4454894/	35	2018互联网300强	交互设计	5
34	35	统招本科	5-10年	20-40k·14薪	2020年01月09日	交互设计专家		科大讯飞	https://www.liepin.com/job/1924717591.shtml	https://www.liepin.com/company/4454894/	35	2018互联网300强	交互设计	5
35	36	大专及以上	3-5年	30-41k·12薪	2020年01月09日	交互设计师	上海	阿里巴巴	https://www.liepin.com/job/1923350643.shtml	https://www.liepin.com/company/1072424/	35	2018互联网300强	交互设计	5
36	37	本科及以上	5-10年	面议	2020年01月08日	高级交互设计师-798087899892	深圳	华为	https://www.liepin.com/job/1925273731.shtml	https://www.liepin.com/company/954482/	35	2018互联网300强	交互设计	5
37	38	本科及以上	3-5年	15-20k·14薪	2020年01月08日	SZJDC020-交互设计师（羚珑项目）	深圳-宝安区	京东商城	https://www.liepin.com/job/1920273901.shtml	https://www.liepin.com/company/9747025/	35	2018互联网300强	交互设计	5
38	39	本科及以上	3-5年	15-30k·14薪	2020年01月08日	SZJDC019-交互设计师（互动营销方向）	深圳-宝安区	京东商城	https://www.liepin.com/job/1920236763.shtml	https://www.liepin.com/company/9747025/	35	2018互联网300强	交互设计	5
39	40	本科及以上	3-5年	20-40k·14薪	2020年01月08日	SZJDC018-交互设计师（频道方向）	深圳-宝安区	京东商城	https://www.liepin.com/job/1920236653.shtml	https://www.liepin.com/company/9747025/	35	2018互联网300强	交互设计	5
