	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	5-10年	面议	2020年04月17日	考拉海购-前端技术专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927537569.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
1	2	学历不限	3-5年	面议	2020年04月17日	中台运营事业部-资深客户顾问-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927527895.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
2	3	学历不限	5-10年	面议	2020年04月17日	集团客户体验事业部-高级业务体验专家-商家及B类体验-淘宝规则及商家	杭州	阿里巴巴	https://www.liepin.com/job/1927176371.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
3	4	学历不限	5-10年	面议	2020年04月17日	集团客户体验事业部-业务体验专家-商家及B类体验-淘宝商家营销	杭州	阿里巴巴	https://www.liepin.com/job/1927176369.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
4	5	学历不限	5-10年	面议	2020年04月17日	阿里云智能事业群-混合云硬件&产业研发专家-北京/杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927412027.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
5	6	学历不限	5-10年	面议	2020年04月17日	集团客户体验事业部-服务体验专家-资源运营管理-客服管理	杭州	阿里巴巴	https://www.liepin.com/job/1927544031.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
6	7	学历不限	5-10年	面议	2020年04月17日	集团客户体验事业部-服务体验专家-资源运营管理-服务安全运营	杭州	阿里巴巴	https://www.liepin.com/job/1927541353.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
7	8	学历不限	5-10年	面议	2020年04月17日	集团客户体验事业部-服务体验专家-资源运营管理-服务安全防控	杭州	阿里巴巴	https://www.liepin.com/job/1927540287.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
8	9	学历不限	5-10年	面议	2020年04月17日	ICBU技术部-高级引擎专家	杭州	阿里巴巴	https://www.liepin.com/job/1927540009.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
9	10	学历不限	5-10年	面议	2020年04月17日	ICBU技术部-高级技术专家-交易	杭州	阿里巴巴	https://www.liepin.com/job/1927539773.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
10	11	学历不限	3-5年	面议	2020年04月17日	集团客户体验事业部-资深服务体验专员-资源运营管理-服务安全运营	杭州	阿里巴巴	https://www.liepin.com/job/1927535365.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
11	12	学历不限	5-10年	面议	2020年04月17日	阿里云智能事业群-媒体处理研发专家-北京/杭州/上海	杭州	阿里巴巴	https://www.liepin.com/job/1927533591.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
12	13	学历不限	5-10年	面议	2020年04月17日	阿里云智能事业群-智能生产研发专家-北京/杭州/上海	杭州	阿里巴巴	https://www.liepin.com/job/1927533587.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
13	14	本科及以上	5-10年	面议	2020年04月17日	信息内容运营-简约住宿		美团点评	https://www.liepin.com/job/1927525683.shtml	https://www.liepin.com/company/2036768/	195	上市公司	服务设计	9
14	15	统招本科	5-10年	15-25k·15薪	2020年04月17日	信息内容运营-简约住宿		美团点评	https://www.liepin.com/job/1927525391.shtml	https://www.liepin.com/company/2036768/	195	上市公司	服务设计	9
15	16	学历不限	3-5年	面议	2020年04月17日	集团客户体验事业部-业务体验专家-商家及B类体验-CBU体验保障	杭州	阿里巴巴	https://www.liepin.com/job/1927176199.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
16	17	本科及以上	1-3年	10-15k·14薪	2020年04月17日	PHP开发工程师	厦门-思明区	美图公司	https://www.liepin.com/job/1926927787.shtml	https://www.liepin.com/company/3492368/	195	上市公司	服务设计	9
17	18	统招本科	3-5年	面议	2020年04月17日	采购专员(J10036)	苏州-工业园区	信达生物	https://www.liepin.com/job/1925810703.shtml	https://www.liepin.com/company/5970779/	195	上市公司	服务设计	9
18	19	学历不限	3-5年	面议	2020年04月17日	蚂蚁金服-知识流程运营专家-成都	成都	阿里巴巴	https://www.liepin.com/job/1924657019.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
19	20	硕士及以上	1-3年	面议	2020年04月17日	对话系统JAVA开发工程师		NIO蔚来	https://www.liepin.com/job/1923038447.shtml	https://www.liepin.com/company/8524725/	195	上市公司	服务设计	9
20	21	学历不限	5-10年	面议	2020年04月17日	蚂蚁金服-数字生活服务运营专家-成都	成都	阿里巴巴	https://www.liepin.com/job/1915137453.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
21	22	统招本科	1-3年	20-30k·15薪	2020年04月16日	智能办公平台部-PHP高级研发工程师	北京	Baidu	https://www.liepin.com/job/1927513355.shtml	https://www.liepin.com/company/884492/	195	上市公司	服务设计	9
22	23	本科及以上	5-10年	15-30k·12薪	2020年04月16日	Linux架构师	厦门-湖里区	科华恒盛	https://www.liepin.com/job/1917535065.shtml	https://www.liepin.com/company/7920198/	195	上市公司	服务设计	9
23	24	本科及以上	3-5年	10-30k·12薪	2020年04月15日	c/c++开发管理岗	北京	中信建投证券	https://www.liepin.com/job/1927469363.shtml	https://www.liepin.com/company/8029798/	195	上市公司	服务设计	9
24	25	学历不限	5-10年	面议	2020年04月15日	阿里云智能事业群-专有云架构师 - 弹性计算-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927420461.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
25	26	学历不限	5-10年	面议	2020年04月16日	阿里集团-CRO-安全解决方案专家/高级专家	杭州	阿里巴巴	https://www.liepin.com/job/1927515169.shtml	https://www.liepin.com/company/1072424/	195	上市公司	服务设计	9
