	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	5-10年	面议	2020年04月01日	天猫海外-供应链设计&全链路运营	杭州	阿里巴巴	https://www.liepin.com/job/1927130157.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
1	2	本科及以上	5-10年	面议	2020年04月25日	29911-短视频社交高级视觉设计师	深圳	腾讯	https://www.liepin.com/job/1926166429.shtml	https://www.liepin.com/company/7983148/	284	中国500强	全链路设计	0
2	3	本科及以上	3-5年	面议	2020年04月25日	29911-视觉设计师	深圳	腾讯	https://www.liepin.com/job/1925705383.shtml	https://www.liepin.com/company/7983148/	284	中国500强	全链路设计	0
3	4	本科及以上	3-5年	面议	2020年04月24日	资深服务规划专家	杭州	网易集团	https://www.liepin.com/job/1927310235.shtml	https://www.liepin.com/company/5964833/	284	中国500强	全链路设计	0
4	5	学历不限	5-10年	面议	2020年04月23日	阿里云智能事业群-运营管理专家-北京， 杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927345665.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
5	6	学历不限	3-5年	面议	2020年04月23日	阿里集团-HomeAI视觉设计专家/高级专家-淘系技术部	杭州	阿里巴巴	https://www.liepin.com/job/1927317089.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
6	7	学历不限	3-5年	面议	2020年04月23日	智能场景事业部-HomeAI交互设计专家/高级专家	杭州	阿里巴巴	https://www.liepin.com/job/1927273785.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
7	8	学历不限	3-5年	面议	2020年04月22日	数字供应链事业部-技术专家-新零售终端技术	杭州	阿里巴巴	https://www.liepin.com/job/1927657499.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
8	9	学历不限	5-10年	面议	2020年04月22日	阿里云智能事业群-运营管理专家-杭州、北京	杭州	阿里巴巴	https://www.liepin.com/job/1927662725.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
9	10	学历不限	3-5年	面议	2020年04月22日	阿里云智能事业群-混合云高级体验设计师/专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927444897.shtml	https://www.liepin.com/company/1072424/	284	中国500强	全链路设计	0
10	11	本科及以上	1-3年	面议	2020年04月21日	UI/UX设计师	北京	京东	https://www.liepin.com/job/1927616423.shtml	https://www.liepin.com/company/1663745/	284	中国500强	全链路设计	0
