	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	1-3年	12-18k·14薪	2020年04月24日	行政信息化专员（产品设计相关）		小米	https://www.liepin.com/job/1924503745.shtml	https://www.liepin.com/company/2174886/	196	上市公司	信息设计	0
1	2	统招本科	1-3年	10-20k·12薪	2020年03月20日	百度信息流产品设计师 (生态方向)	北京	Baidu	https://www.liepin.com/job/1926493323.shtml	https://www.liepin.com/company/884492/	196	上市公司	信息设计	0
2	3	学历不限	经验不限	10-20k·12薪	2019年10月14日	信息图表设计师（大家电团队）	北京	小米	https://www.liepin.com/job/1924116523.shtml	https://www.liepin.com/company/2174886/	196	上市公司	信息设计	0
3	4	统招本科	3-5年	面议	2019年06月19日	信息流广告设计师	北京	百度时代网络	https://www.liepin.com/job/1920718101.shtml	https://www.liepin.com/company/8369127/	196	上市公司	信息设计	0
4	5	本科及以上	5-10年	面议	2020年04月25日	RP-RP - HRIT系统技术架构师	深圳	腾讯	https://www.liepin.com/job/1924335567.shtml	https://www.liepin.com/company/7983148/	196	上市公司	信息设计	0
5	6	本科及以上	3-5年	面议	2020年04月25日	59427-29777-腾讯云能源行业解决方案架构师（北京/上海/广州/深圳）（上海）	上海	腾讯	https://www.liepin.com/job/1927038095.shtml	https://www.liepin.com/company/7983148/	196	上市公司	信息设计	0
6	7	本科及以上	3-5年	面议	2020年04月25日	59426-29777-腾讯云能源行业解决方案架构师（北京/上海/广州/深圳）（北京）	北京	腾讯	https://www.liepin.com/job/1927038089.shtml	https://www.liepin.com/company/7983148/	196	上市公司	信息设计	0
7	8	本科及以上	3-5年	面议	2020年04月25日	59425-29777-腾讯云能源行业解决方案架构师（北京/上海/广州/深圳）（广州）	广州	腾讯	https://www.liepin.com/job/1927038087.shtml	https://www.liepin.com/company/7983148/	196	上市公司	信息设计	0
8	9	本科及以上	5-10年	面议	2020年04月25日	29777-腾讯云能源行业解决方案架构师（北京/上海/广州/深圳）（上海）	上海	腾讯	https://www.liepin.com/job/1927038083.shtml	https://www.liepin.com/company/7983148/	196	上市公司	信息设计	0
9	10	本科及以上	5-10年	面议	2020年04月25日	29777-腾讯云能源行业解决方案架构师（北京/上海/广州/深圳）（北京）	北京	腾讯	https://www.liepin.com/job/1927038081.shtml	https://www.liepin.com/company/7983148/	196	上市公司	信息设计	0
