	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	5-10年	18-25k·12薪	2019年10月29日	高级UE交互设计师		海云数据	https://www.liepin.com/job/1923188045.shtml	https://www.liepin.com/company/7856749/	378	独角兽	体验设计	2
1	2	统招本科	5-10年	18-25k·12薪	2019年08月29日	高级UE交互设计师		海云数据	https://www.liepin.com/job/1923002077.shtml	https://www.liepin.com/company/7856749/	378	独角兽	体验设计	2
2	3	统招本科	5-10年	面议	2019年04月19日	UX架构交互设计师	深圳-坂田	华为	https://www.liepin.com/job/1911867453.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
3	4	统招本科	3-5年	18-30k·12薪	2019年12月19日	交互设计师/UE	上海-黄浦区	众安在线财产保险	https://www.liepin.com/job/1922600759.shtml	https://www.liepin.com/company/7962446/	378	独角兽	体验设计	2
4	5	大专及以上	3-5年	面议	2020年02月18日	互联网UX交互设计师	深圳	华为	https://www.liepin.com/job/1921555815.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
5	6	统招本科	3-5年	30-50k·12薪	2020年02月25日	交互设计师	深圳-龙岗区	华为	https://www.liepin.com/job/1916851047.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
6	7	统招本科	5-10年	30-60k·12薪	2020年02月10日	UED设计专家		众安在线财产保险	https://www.liepin.com/job/1923090881.shtml	https://www.liepin.com/company/7962446/	378	独角兽	体验设计	2
7	8	统招本科	5-10年	面议	2019年12月03日	交互设计专家	深圳	华为	https://www.liepin.com/job/1914837471.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
8	9	统招本科	3-5年	面议	2019年08月09日	交互设计师	深圳	柔宇科技	https://www.liepin.com/job/1917814725.shtml	https://www.liepin.com/company/7889567/	378	独角兽	体验设计	2
9	10	本科及以上	3-5年	10-15k·12薪	2019年09月02日	UED设计师	杭州-西湖区	数梦工场	https://www.liepin.com/job/1920442521.shtml	https://www.liepin.com/company/8527277/	378	独角兽	体验设计	2
10	11	本科及以上	3-5年	10-15k·15薪	2020年01月20日	交互设计师	上海-长宁区	明略科技集团	https://www.liepin.com/job/1925631655.shtml	https://www.liepin.com/company/8550487/	378	独角兽	体验设计	2
11	12	本科及以上	5-10年	28-40k·16薪	2019年05月23日	用户体验总监	深圳-南山区	每日优鲜	https://www.liepin.com/job/1920161537.shtml	https://www.liepin.com/company/8398578/	378	独角兽	体验设计	2
12	13	统招本科	3-5年	10-20k·13薪	2019年09月05日	交互设计师	杭州-西湖区	数梦工场	https://www.liepin.com/job/1923205457.shtml	https://www.liepin.com/company/8527277/	378	独角兽	体验设计	2
13	14	统招本科	3-5年	面议	2020年03月24日	交互设计师	上海	洋码头	https://www.liepin.com/job/1926904601.shtml	https://www.liepin.com/company/7971183/	378	独角兽	体验设计	2
14	15	本科及以上	3-5年	面议	2020年03月11日	交互设计师	上海	阅文集团	https://www.liepin.com/job/1918626263.shtml	https://www.liepin.com/company/8166451/	378	独角兽	体验设计	2
15	16	本科及以上	1-3年	15-25k·12薪	2020年03月07日	交互设计师	广州-番禺区	虎牙直播	https://www.liepin.com/job/1926222085.shtml	https://www.liepin.com/company/9287281/	378	独角兽	体验设计	2
16	17	本科及以上	3-5年	10-15k·13薪	2019年09月22日	UED设计师	北京	北京京邦达贸易有限公司	https://www.liepin.com/job/1923634867.shtml	https://www.liepin.com/company/9805945/	378	独角兽	体验设计	2
17	18	学历不限	3-5年	18-28k·12薪	2019年10月09日	交互设计师	上海-黄浦区	众安在线财产保险	https://www.liepin.com/job/1921327851.shtml	https://www.liepin.com/company/7962446/	378	独角兽	体验设计	2
18	19	统招本科	5-10年	面议	2019年11月26日	用户体验架构师	深圳	华为	https://www.liepin.com/job/1923194865.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
19	20	本科及以上	3-5年	面议	2020年01月19日	高级交互设计师	苏州-工业园区	同程艺龙	https://www.liepin.com/job/1925798025.shtml	https://www.liepin.com/company/3698161/	378	独角兽	体验设计	2
20	21	本科及以上	3-5年	面议	2020年01月19日	高级交互设计师		同程艺龙	https://www.liepin.com/job/1925798023.shtml	https://www.liepin.com/company/3698161/	378	独角兽	体验设计	2
21	22	本科及以上	5-10年	30-60k·12薪	2019年11月29日	高级交互设计师	上海-金桥	华为	https://www.liepin.com/job/1925023629.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
22	23	本科及以上	5-10年	面议	2019年11月29日	高级交互设计师	深圳-龙岗区	华为	https://www.liepin.com/job/1925023511.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
23	24	大专及以上	3-5年	15-30k·15薪	2020年02月19日	ue4地编	广州	虎牙直播	https://www.liepin.com/job/1926120641.shtml	https://www.liepin.com/company/9287281/	378	独角兽	体验设计	2
24	25	统招本科	5-10年	面议	2019年11月12日	用户体验高级专家	深圳	华为	https://www.liepin.com/job/1924704989.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
25	26	统招本科	3-5年	面议	2019年09月24日	广告用户体验经理	深圳	华为	https://www.liepin.com/job/1923678043.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
26	27	本科及以上	5-10年	20-25k·15薪	2020年03月11日	高级交互设计师（UE）	北京	闪送	https://www.liepin.com/job/1925598391.shtml	https://www.liepin.com/company/7994316/	378	独角兽	体验设计	2
27	28	统招本科	5-10年	25-33k·15薪	2020年03月19日	用户体验运营专家		滴滴	https://www.liepin.com/job/1925600247.shtml	https://www.liepin.com/company/8076624/	378	独角兽	体验设计	2
28	29	本科及以上	3-5年	15-30k·12薪	2020年02月18日	用户体验产品经理	上海-浦东新区	喜马拉雅	https://www.liepin.com/job/1926109155.shtml	https://www.liepin.com/company/8449626/	378	独角兽	体验设计	2
29	30	本科及以上	5-10年	面议	2020年02月10日	资深交互设计师	深圳-南山区	SenseTime（商汤集团）	https://www.liepin.com/job/1925703875.shtml	https://www.liepin.com/company/8349238/	378	独角兽	体验设计	2
30	31	本科及以上	5-10年	面议	2020年02月10日	资深交互设计师	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1925703873.shtml	https://www.liepin.com/company/8349238/	378	独角兽	体验设计	2
31	32	本科及以上	3-5年	20-25k·12薪	2020年03月27日	高级交互设计师	上海	洋码头	https://www.liepin.com/job/1922025711.shtml	https://www.liepin.com/company/7971183/	378	独角兽	体验设计	2
32	33	本科及以上	经验不限	10-14k·12薪	2020年03月25日	UX设计实习生	北京	蜜莱坞网络	https://www.liepin.com/job/1920680795.shtml	https://www.liepin.com/company/8488417/	378	独角兽	体验设计	2
33	34	本科及以上	1-3年	15-30k·17薪	2020年03月09日	APP应用交互设计	杭州	钉钉(中国)信息技术有限公司	https://www.liepin.com/job/1926516197.shtml	https://www.liepin.com/company/9868541/	378	独角兽	体验设计	2
34	35	统招本科	3-5年	面议	2020年02月25日	高级UX视觉设计师	上海-金桥	华为	https://www.liepin.com/job/1925023223.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
35	36	统招本科	3-5年	面议	2019年11月29日	高级UX视觉设计师	深圳-龙岗区	华为	https://www.liepin.com/job/1925023349.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
36	37	统招本科	3-5年	面议	2019年11月29日	高级UX视觉设计师		华为	https://www.liepin.com/job/1925023075.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
37	38	本科及以上	3-5年	面议	2020年03月06日	用户体验研究工程师	西安	华为	https://www.liepin.com/job/1926321717.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
38	39	统招本科	经验不限	20-40k·12薪	2019年08月19日	ue4开发工程师	北京-回龙观	北京若森数字科技股份有限公司	https://www.liepin.com/job/1922266903.shtml	https://www.liepin.com/company/9856849/	378	独角兽	体验设计	2
39	40	统招本科	3-5年	面议	2019年12月31日	高级陈列交互设计师	北京-西罗园	华为	https://www.liepin.com/job/1922948395.shtml	https://www.liepin.com/company/954482/	378	独角兽	体验设计	2
