	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	本科及以上	3-5年	10-20k·12薪	2020年04月24日	用户体验设计师—视觉设计方向		小米	https://www.liepin.com/job/1925150793.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
1	2	本科及以上	3-5年	12-24k·12薪	2020年04月24日	高级平面设计师		小米	https://www.liepin.com/job/1925945781.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
2	3	本科及以上	1-3年	10-20k·12薪	2020年04月23日	平面设计	北京	小米	https://www.liepin.com/job/1926830361.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
3	4	统招本科	1-3年	15-30k·12薪	2020年04月21日	创意视觉设计师-智能家电市场部	北京	小米	https://www.liepin.com/job/1927635351.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
4	5	本科及以上	3-5年	10-15k·12薪	2020年04月15日	视觉/平面设计师	杭州-江干区	华峰集团	https://www.liepin.com/job/1926017485.shtml	https://www.liepin.com/company/5829215/	291	制造业500强	视觉设计	0
5	6	本科及以上	3-5年	6-8k·12薪	2020年04月15日	平面设计主管	天津-武清区	天狮集团	https://www.liepin.com/job/1927455557.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
6	7	本科及以上	3-5年	7-9k·12薪	2020年04月14日	平面设计师	重庆-石桥铺	宗申产业集团	https://www.liepin.com/job/1913167146.shtml	https://www.liepin.com/company/5125884/	291	制造业500强	视觉设计	0
7	8	本科及以上	3-5年	10-15k·12薪	2020年04月13日	平面设计经理	深圳	天狮集团	https://www.liepin.com/job/1927242015.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
8	9	大专及以上	1-3年	面议	2020年04月07日	平面设计师	湖州-长兴县	天能电池集团股份有限公司	https://www.liepin.com/job/1927248609.shtml	https://www.liepin.com/company/7870471/	291	制造业500强	视觉设计	0
9	10	大专及以上	1-3年	面议	2020年04月07日	平面设计师	杭州	天能电池集团股份有限公司	https://www.liepin.com/job/1927248433.shtml	https://www.liepin.com/company/7870471/	291	制造业500强	视觉设计	0
10	11	本科及以上	1-3年	8-10k·15薪	2020年04月06日	资深平面设计师	成都-紫荆	通威集团	https://www.liepin.com/job/1925847317.shtml	https://www.liepin.com/company/7900582/	291	制造业500强	视觉设计	0
11	12	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	兰州	天狮集团	https://www.liepin.com/job/1927242025.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
12	13	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	沈阳	天狮集团	https://www.liepin.com/job/1927242023.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
13	14	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	长春	天狮集团	https://www.liepin.com/job/1927242021.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
14	15	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	济南	天狮集团	https://www.liepin.com/job/1927242019.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
15	16	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	太原	天狮集团	https://www.liepin.com/job/1927242017.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
16	17	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	杭州	天狮集团	https://www.liepin.com/job/1927242013.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
17	18	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	苏州	天狮集团	https://www.liepin.com/job/1927242011.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
18	19	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	石家庄	天狮集团	https://www.liepin.com/job/1927242009.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
19	20	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	上海	天狮集团	https://www.liepin.com/job/1927242007.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
20	21	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	北京	天狮集团	https://www.liepin.com/job/1927242005.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
21	22	本科及以上	3-5年	10-15k·12薪	2020年04月06日	平面设计经理	天津	天狮集团	https://www.liepin.com/job/1927242003.shtml	https://www.liepin.com/company/571564/	291	制造业500强	视觉设计	0
22	23	本科及以上	3-5年	18-28k·14薪	2020年04月02日	有品电商-资深视觉设计师/主管		小米	https://www.liepin.com/job/1927187249.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
23	24	本科及以上	3-5年	15-30k·12薪	2020年04月02日	视觉设计师（视觉创意方向）-redmi	北京	小米	https://www.liepin.com/job/1926985993.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
24	25	本科及以上	3-5年	15-30k·12薪	2020年04月02日	平面设计师（插画方向）-redmi	北京	小米	https://www.liepin.com/job/1926986139.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
25	26	本科及以上	3-5年	15-30k·12薪	2020年04月02日	平面设计师（版式、创意方向）-redmi	北京	小米	https://www.liepin.com/job/1926986373.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
26	27	本科及以上	1-3年	14-28k·12薪	2020年03月23日	视觉设计-影视剧媒体化方向		小米	https://www.liepin.com/job/1926170563.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
27	28	本科及以上	3-5年	15-30k·12薪	2020年02月22日	ED-视觉设计师(J11343)	广州-黄埔区	CVTE	https://www.liepin.com/job/1916839563.shtml	https://www.liepin.com/company/7854025/	291	制造业500强	视觉设计	0
28	29	本科及以上	1-3年	10-15k·13薪	2020年02月22日	ED-视觉设计师（希沃学院）(J11308)	广州	CVTE	https://www.liepin.com/job/1916636751.shtml	https://www.liepin.com/company/7854025/	291	制造业500强	视觉设计	0
29	30	本科及以上	1-3年	15-25k·12薪	2019年12月12日	UI界面视觉设计	北京-清河	小米	https://www.liepin.com/job/1921984275.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
30	31	学历不限	经验不限	面议	2019年12月12日	视觉设计师-PPT Designer	北京	小米	https://www.liepin.com/job/1921295453.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
31	32	统招本科	3-5年	面议	2019年12月12日	创意视觉设计师	北京	小米	https://www.liepin.com/job/1916418799.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
32	33	本科及以上	3-5年	20-30k·14薪	2019年11月08日	高级视觉设计师	北京-清河	小米	https://www.liepin.com/job/1915048768.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
33	34	本科及以上	3-5年	面议	2019年10月23日	资深UED视觉设计师/总监	天津	天士力集团网	https://www.liepin.com/job/1921548703.shtml	https://www.liepin.com/company/6615613/	291	制造业500强	视觉设计	0
34	35	本科及以上	5-10年	面议	2019年08月16日	视觉设计		小米	https://www.liepin.com/job/1922611885.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
35	36	本科及以上	5-10年	20-40k·12薪	2019年08月14日	资深UED视觉设计师/总监	上海-浦东新区	天士力集团网	https://www.liepin.com/job/1922515583.shtml	https://www.liepin.com/company/6615613/	291	制造业500强	视觉设计	0
36	37	大专及以上	3-5年	8-10k·12薪	2020年03月12日	平面设计师		荣程集团	https://www.liepin.com/job/1926614039.shtml	https://www.liepin.com/company/8299930/	291	制造业500强	视觉设计	0
37	38	大专及以上	1-3年	5-8k·12薪	2020年01月15日	平面设计师	南京-玄武门	金浦集团	https://www.liepin.com/job/1921424429.shtml	https://www.liepin.com/company/5794834/	291	制造业500强	视觉设计	0
38	39	学历不限	经验不限	面议	2019年12月12日	平面设计师		小米	https://www.liepin.com/job/1917721145.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
39	40	学历不限	经验不限	面议	2019年02月28日	平面设计师	武汉-洪山区	小米	https://www.liepin.com/job/1917931965.shtml	https://www.liepin.com/company/2174886/	291	制造业500强	视觉设计	0
